CompteurSec,Datation GPS,Pump-Cold W,Dewar-Cover,Tmp Air Ext ,Temp Air Int ,Miroir Siderost,Med Bench, Detect Mount, Upp Tk ,Low Tk, Frame EL, Frame CE, Rot Angle, Longi, Latitude, Altitude, DV Az, DV EL, DV Psi, DV Asc, DV Dec, DV Theta, Estim DV (0=NAC 1=DTU 2=GUI), ConsAz, ConsEl, ConsPsi, ConsAsc, ConsDec, ConsTheta
31375,25/09/23 17:18:43,4.6,17.7,-15.3,22.8,24.6,36.7,37.4,24.1,22,19.8,2.5,-0.0149969,-104.174,34.4798,7560.2,83.3009,41.2081,5.9186,216.341,26.4425,72.033,0,38.34,43,0,222.152,59.1989,93.0134
31380,25/09/23 17:18:48,4.7,17.6,-15.8,22.7,24.6,36.7,37.3,24.1,22,19.8,2.5,-0.0149969,-104.174,34.4796,7586.1,92.9339,41.1652,6.48705,212.903,19.93,67.6141,0,38.34,43,0,222.172,59.1988,93.0136
31385,25/09/23 17:18:54,4.7,17.6,-15.8,22.7,24.6,36.7,37.3,24.1,22,19.8,2.5,-0.0149969,-104.173,34.4795,7617.8,98.8694,40.9625,6.88535,210.725,15.9707,64.7906,0,38.34,43,0,222.196,59.1988,93.0139
31390,25/09/23 17:18:59,4.9,17.6,-15.9,22.5,24.6,36.7,37.3,24.1,22,19.8,2.5,-0.0149969,-104.172,34.4793,7644.5,99.6779,40.6989,6.66209,210.637,15.3128,64.0681,0,38.34,43,0,222.217,59.1987,93.0142
31395,25/09/23 17:19:04,4.9,17.6,-15.9,22.5,24.6,36.7,37.3,24.1,22,19.8,2.5,-0.0149969,-104.172,34.4791,7671.5,95.9046,40.858,6.29883,212.076,17.8305,65.7652,0,38.34,43,0,222.237,59.1986,93.0145
31400,25/09/23 17:19:09,4.9,17.6,-15.9,22.5,24.6,36.7,37.3,24.1,22,19.8,2.5,-0.0149969,-104.171,34.4789,7698.6,85.4508,41.4219,5.87929,215.495,25.0596,70.9906,0,38.34,43,0,222.262,59.1985,93.0148
31405,25/09/23 17:19:14,4.9,17.6,-15.9,22.5,24.6,36.6,37.3,24.1,22,19.8,2.5,-0.0149969,-104.171,34.4788,7725.6,72.1385,41.4333,5.72001,219.71,34.345,77.5766,0,38.34,43,0,222.282,59.1984,93.0151
31410,25/09/23 17:19:19,4.9,17.6,-16.2,22.5,24.5,36.6,37.3,24.1,22,19.8,2.5,-0.0149969,-104.17,34.4786,7752.2,55.1569,41.1971,5.93054,224.051,46.6557,86.2215,0,38.34,43,0,222.302,59.1984,93.0154
31415,25/09/23 17:19:24,4.9,17.6,-16.2,22.5,24.5,36.6,37.3,24.1,22,19.8,2.5,-0.0149969,-104.17,34.4785,7778.2,35.8571,41.0533,6.63167,226.088,61.1175,98.0429,0,38.34,43,0,222.322,59.1983,93.0156
31420,25/09/23 17:19:29,4.9,17.6,-16.9,22.5,24.5,36.6,37.3,24,21.9,19.8,2.5,-0.0149969,-104.169,34.4783,7804,11.5927,41.2064,6.85355,210.202,78.6554,129.488,0,38.34,43,0,222.347,59.1982,93.016
31425,25/09/23 17:19:34,4.9,17.6,-16.9,22.5,24.5,36.6,37.3,24,21.9,19.8,2.5,-0.0149969,-104.169,34.4781,7830.5,351.741,41.1177,6.32043,117.964,80.699,-126.571,0,38.34,43,0,222.367,59.1981,93.0163
31430,25/09/23 17:19:39,4.9,17.5,-17.5,22.5,24.5,36.6,37.2,24,22,19.8,2.5,-0.0149969,-104.168,34.4779,7857.1,334.432,40.7447,6.20407,94.8272,68.8857,-92.8145,0,38.34,43,0,222.388,59.198,93.0166
31435,25/09/23 17:19:44,4.9,17.5,-17.5,22.5,24.5,36.7,37.2,24,22,19.8,2.5,-0.0149969,-104.168,34.4778,7883.8,318.045,40.5296,6.38727,93.0439,56.4929,-80.3011,0,38.34,43,0,222.412,59.198,93.0169
31440,25/09/23 17:19:49,5,17.5,-17.5,22.4,24.5,36.7,37.3,24,21.9,19.8,2.5,-0.0149969,-104.167,34.4776,7910.5,308.445,41.1376,6.32311,95.2358,49.3256,-75.8154,0,38.34,43,0,222.432,59.1979,93.0171
31445,25/09/23 17:19:54,5,17.5,-17.5,22.4,24.5,36.6,37.3,24,21.9,19.8,2.5,-0.0149969,-104.167,34.4775,7936.9,303.041,41.8759,5.99214,97.2586,45.442,-74.038,0,38.34,43,0,222.453,59.1978,93.0174
31450,25/09/23 17:20:00,5.2,17.5,-18,22.2,24.5,36.6,37.2,24,21.9,19.8,2.5,-0.0149969,-104.166,34.4773,7968.6,302.075,41.8647,5.86929,97.4488,44.7321,-73.6336,0,38.34,43,0,222.477,59.1977,93.0177
31455,25/09/23 17:20:05,5.2,17.5,-18,22.2,24.5,36.5,37.2,24,21.9,19.8,2.5,-0.0149969,-104.165,34.4771,7995,305.293,41.2074,6.19896,95.9409,46.9908,-74.3412,0,38.34,43,0,222.497,59.1977,93.018
31460,25/09/23 17:20:10,5.3,17.5,-18,22.3,24.5,36.5,37.2,23.9,21.9,19.8,2.5,-0.0149969,-104.165,34.4769,8021.4,311.213,40.841,6.38955,94.4466,51.3605,-76.8912,0,38.34,43,0,222.518,59.1976,93.0183
31465,25/09/23 17:20:15,5.3,17.5,-18,22.3,24.5,36.6,37.2,23.9,21.9,19.8,2.5,-0.0149969,-104.164,34.4767,8047.2,321.157,40.9415,6.38987,93.7902,58.8642,-82.8501,0,38.34,43,0,222.542,59.1975,93.0187
31470,25/09/23 17:20:20,5.5,17.5,-18.4,22.2,24.5,36.6,37.2,23.9,21.9,19.8,2.5,-0.0149969,-104.164,34.4766,8073,330.925,41.4176,6.60232,95.7607,66.1727,-90.8109,0,38.34,43,0,222.563,59.1974,93.019
31475,25/09/23 17:20:25,5.5,17.5,-18.4,22.2,24.5,36.5,37.2,23.9,21.9,19.8,2.5,-0.0149969,-104.163,34.4764,8098.8,340.772,41.6457,6.76885,101.305,73.2988,-102.375,0,38.34,43,0,222.583,59.1973,93.0193
31480,25/09/23 17:20:30,5.5,17.5,-18.9,22.3,24.5,36.5,37.2,23.9,21.9,19.8,2.5,-0.0149969,-104.162,34.4762,8124.6,349.78,41.2884,6.95899,113.473,79.4553,-119.982,0,38.34,43,0,222.603,59.1972,93.0195
31485,25/09/23 17:20:35,5.5,17.5,-18.9,22.3,24.5,36.4,37.2,23.9,21.9,19.8,2.5,-0.0149969,-104.162,34.476,8150.6,358.406,40.8511,7.01572,149.546,83.5015,-161.295,0,38.34,43,0,222.628,59.1971,93.02
31490,25/09/23 17:20:40,5.6,17.4,-19.9,22,24.4,36.4,37.1,23.8,21.8,19.8,2.5,-0.0149969,-104.161,34.4758,8176.1,4.33026,40.7982,7.04792,187.454,82.81,157.225,0,38.34,43,0,222.648,59.197,93.0203
31495,25/09/23 17:20:45,5.6,17.4,-19.9,22,24.4,36.4,37.1,23.8,21.8,19.8,2.5,-0.0149969,-104.16,34.4756,8200.7,8.53393,41.2685,6.9561,202.506,80.4427,139.498,0,38.34,43,0,222.669,59.197,93.0206
31500,25/09/23 17:20:50,5.5,17.5,-19.8,22.1,24.4,36.4,37.1,23.8,21.8,19.8,2.5,-0.0149969,-104.16,34.4754,8224.4,11.1644,41.6638,6.91948,207.7,78.6623,132.635,0,38.34,43,0,222.693,59.1969,93.021
31505,25/09/23 17:20:55,5.5,17.5,-19.8,22.1,24.4,36.4,37.1,23.8,21.8,19.8,2.5,-0.0149969,-104.159,34.4752,8248.2,11.0934,41.4785,7.09401,208.336,78.8129,132.253,0,38.34,43,0,222.714,59.1968,93.0213
31510,25/09/23 17:21:01,5.5,17.4,-20.1,22.1,24.4,36.4,37,23.7,21.8,19.8,2.5,-0.0149969,-104.158,34.4749,8277.4,7.33168,41.1191,6.81437,199.258,81.1918,143.42,0,38.34,43,0,222.734,59.1967,93.0217
31515,25/09/23 17:21:06,5.5,17.4,-20.1,22.1,24.4,36.4,37,23.7,21.8,19.8,2.5,-0.0149969,-104.157,34.4747,8302.3,359.961,41.0544,7.11195,160.13,83.4203,-172.605,0,38.34,43,0,222.755,59.1966,93.0221
31520,25/09/23 17:21:11,5.4,17.4,-20.8,22.1,24.4,36.4,37,23.7,21.7,19.8,2.5,-0.0149969,-104.156,34.4745,8327.1,344.118,41.1914,7.15882,103.314,75.8026,-105.945,0,38.34,43,0,222.779,59.1964,93.0226
31525,25/09/23 17:21:16,5.4,17.4,-20.8,22.1,24.4,36.3,37,23.7,21.7,19.8,2.5,-0.0149969,-104.156,34.4742,8352,326.889,41.5431,6.53933,95.5734,63.1515,-87.8141,0,38.34,43,0,222.8,59.1963,93.023
31530,25/09/23 17:21:21,5.4,17.4,-21.2,22.1,24.3,36.3,36.9,23.7,21.7,19.8,2.5,-0.0149969,-104.155,34.474,8376.8,312.162,41.3854,6.10222,95.5081,52.128,-78.3968,0,38.34,43,0,222.82,59.1962,93.0233
31535,25/09/23 17:21:26,5.4,17.4,-21.2,22.1,24.3,36.3,36.9,23.7,21.7,19.8,2.5,-0.0149969,-104.154,34.4738,8402.1,295.347,41.1853,5.9557,98.4054,39.6671,-69.4784,0,38.34,43,0,222.845,59.1961,93.0238
31540,25/09/23 17:21:31,5.5,17.3,-21.1,22.1,24.3,36.3,36.9,23.6,21.7,19.8,2.5,-0.0149969,-104.153,34.4735,8427.7,278.756,41.2342,6.24262,103.279,27.8694,-60.9307,0,38.34,43,0,222.865,59.196,93.0243
31545,25/09/23 17:21:36,5.5,17.3,-21.1,22.1,24.3,36.3,36.9,23.6,21.7,19.8,2.5,-0.0149969,-104.152,34.4732,8453.9,260.928,41.233,6.38947,109.945,15.9811,-51.4763,0,38.34,43,0,222.886,59.1959,93.0247
31550,25/09/23 17:21:41,5.4,17.3,-20.2,22.1,24.3,36.3,36.9,23.6,21.7,19.8,2.5,-0.0149969,-104.151,34.473,8480.7,243.919,41.1455,6.35088,117.72,5.70991,-41.7342,0,38.34,43,0,222.906,59.1958,93.025
31555,25/09/23 17:21:46,5.4,17.3,-20.2,22.1,24.3,36.2,36.9,23.6,21.7,19.8,2.5,-0.0149969,-104.151,34.4728,8507.7,225.78,40.8699,6.00807,127.675,-3.69277,-30.2941,0,38.34,43,0,222.931,59.1956,93.0255
31560,25/09/23 17:21:51,5.5,17.3,-20.3,22,24.4,36.2,36.9,23.5,21.6,19.8,2.5,-0.0149969,-104.15,34.4725,8534.6,214.094,40.6621,6.2329,135.12,-8.57242,-21.6291,0,38.34,43,0,222.951,59.1955,93.026
31565,25/09/23 17:21:56,5.5,17.3,-20.3,22,24.4,36.2,36.9,23.5,21.6,19.8,2.5,-0.0149969,-104.149,34.4723,8561.2,205.464,40.7765,6.18175,141.227,-11.1851,-14.9985,0,38.34,43,0,222.972,59.1954,93.0264
31570,25/09/23 17:22:01,5.5,17.2,-20,22,24.4,36.2,36.9,23.5,21.6,19.8,2.5,-0.0149969,-104.148,34.472,8587.7,200.725,41.082,6.26228,144.805,-12.0789,-11.096,0,38.34,43,0,222.997,59.1953,93.027
31575,25/09/23 17:22:07,5.5,17.2,-20,22,24.4,36.2,36.9,23.5,21.6,19.8,2.5,-0.0149969,-104.147,34.4717,8619.5,201.236,41.2123,6.26641,144.491,-11.8387,-11.4977,0,38.34,43,0,223.017,59.1952,93.0273
31580,25/09/23 17:22:12,5.5,17.2,-19.8,22.1,24.4,36.2,36.9,23.5,21.6,19.8,2.5,-0.0149969,-104.146,34.4714,8645.9,205.072,41.0551,6.2187,141.677,-11.0318,-14.6316,0,38.34,43,0,223.037,59.195,93.0278
31585,25/09/23 17:22:17,5.5,17.2,-19.8,22.1,24.4,36.2,36.8,23.4,21.6,19.8,2.5,-0.0149969,-104.145,34.4712,8672.6,211.547,40.7795,6.27504,137.025,-9.34229,-19.6455,0,38.34,43,0,223.058,59.1949,93.0282
31590,25/09/23 17:22:22,5.6,17.2,-19.9,21.9,24.4,36.2,36.8,23.4,21.6,19.8,2.5,-0.0149969,-104.145,34.4709,8699.4,221.798,40.6919,6.23686,130.208,-5.5657,-27.2729,0,38.34,43,0,223.083,59.1948,93.0288
31595,25/09/23 17:22:27,5.6,17.2,-19.9,21.9,24.4,36.2,36.8,23.4,21.6,19.8,2.5,-0.0149969,-104.144,34.4706,8726.5,231.341,40.8073,6.03978,124.503,-1.14197,-34.0432,0,38.34,43,0,223.103,59.1946,93.0292
31600,25/09/23 17:22:32,5.6,17.2,-19.9,21.9,24.4,36.2,36.8,23.4,21.6,19.8,2.5,-0.0149969,-104.143,34.4704,8753.7,241.343,41.032,6.38883,119.179,4.20475,-40.1123,0,38.34,43,0,223.123,59.1945,93.0296
31605,25/09/23 17:22:37,5.6,17.2,-20.6,22.2,24.4,36.2,36.8,23.4,21.5,19.8,2.5,-0.0149969,-104.142,34.4701,8780.4,251.519,41.071,6.27414,114.22,10.0683,-46.2994,0,38.34,43,0,223.148,59.1944,93.0302
31610,25/09/23 17:22:42,5.6,17.2,-20.6,22.2,24.4,36.2,36.8,23.4,21.5,19.8,2.5,-0.0149969,-104.141,34.4698,8806.8,258.116,40.9964,6.06443,111.22,14.0721,-50.2106,0,38.34,43,0,223.168,59.1943,93.0307
31615,25/09/23 17:22:47,5.6,17.2,-21,22.1,24.5,36.2,36.8,23.3,21.5,19.8,2.5,-0.0149969,-104.141,34.4695,8832.7,262.83,40.9316,5.98947,109.202,17.041,-52.8303,0,38.34,43,0,223.189,59.1941,93.0311
31620,25/09/23 17:22:52,5.6,17.2,-21,22.1,24.5,36.2,36.8,23.3,21.5,19.8,2.5,-0.0149969,-104.14,34.4692,8858.8,264.971,40.9825,6.11585,108.405,18.4584,-53.8581,0,38.34,43,0,223.209,59.194,93.0316
31625,25/09/23 17:22:57,5.6,17.2,-21.4,22.2,24.5,36.2,36.8,23.3,21.5,19.8,2.5,-0.0149969,-104.139,34.469,8885.1,263.193,40.9096,6.41215,109.08,17.2645,-52.5965,0,38.34,43,0,223.234,59.1939,93.0321
31630,25/09/23 17:23:02,5.6,17.2,-21.4,22.2,24.5,36.2,36.8,23.3,21.5,19.8,2.5,-0.0149969,-104.138,34.4687,8912.2,258.025,40.7569,6.8162,111.142,13.8815,-49.3606,0,38.34,43,0,223.254,59.1937,93.0326
31635,25/09/23 17:23:07,5.4,17.1,-22.2,22.1,24.5,36.2,36.7,23.2,21.5,19.8,2.5,-0.0149969,-104.137,34.4684,8939.7,250.82,40.5493,7.48867,114.259,9.32944,-44.6138,0,38.34,43,0,223.274,59.1936,93.0331
31640,25/09/23 17:23:12,5.4,17.1,-22.2,22.1,24.5,36.1,36.7,23.2,21.5,19.8,2.5,-0.0149969,-104.137,34.4682,8967.2,242.51,40.7334,7.56973,118.535,4.64233,-39.633,0,38.34,43,0,223.299,59.1935,93.0336
31645,25/09/23 17:23:18,5.3,17.1,-22.7,22.2,24.5,36.1,36.7,23.2,21.4,19.8,2.5,-0.0149969,-104.136,34.4679,8998.4,239.585,41.1504,7.0459,120.387,3.33282,-38.3677,0,38.34,43,0,223.319,59.1934,93.0339
31650,25/09/23 17:23:23,5.3,17.1,-22.7,22.2,24.5,36,36.7,23.2,21.4,19.8,2.5,-0.0149969,-104.135,34.4677,9023.3,240.221,41.3346,6.37654,120.205,3.80308,-39.4436,0,38.34,43,0,223.34,59.1933,93.0343
31655,25/09/23 17:23:28,5.4,17.1,-23.2,22,24.5,36,36.7,23.2,21.4,19.8,2.5,-0.0149969,-104.135,34.4675,9047.7,243.034,41.3764,6.35546,118.803,5.36801,-41.2098,0,38.34,43,0,223.36,59.1932,93.0346
31660,25/09/23 17:23:33,5.4,17.1,-23.2,22,24.5,36.1,36.7,23.2,21.4,19.8,2.5,-0.0149969,-104.134,34.4673,9072.2,245.949,41.0441,6.87038,117.115,6.78808,-42.4342,0,38.34,43,0,223.385,59.1931,93.035
31665,25/09/23 17:23:38,5.4,17.1,-22.8,21.9,24.5,36.1,36.7,23.1,21.3,19.8,2.5,-0.0149969,-104.133,34.4671,9097,245.768,40.6899,7.01897,116.956,6.45321,-42.1468,0,38.34,43,0,223.405,59.193,93.0353
31670,25/09/23 17:23:43,5.4,17.1,-22.8,21.9,24.5,36,36.7,23.1,21.3,19.8,2.5,-0.0149969,-104.133,34.4669,9122.4,243.505,40.7152,6.95627,118.138,5.18519,-40.8515,0,38.34,43,0,223.425,59.1929,93.0356
31675,25/09/23 17:23:48,5.5,17.1,-23.3,21.9,24.5,36,36.6,23.1,21.4,19.8,2.5,-0.0149969,-104.132,34.4668,9148.4,237.497,40.9407,6.27,121.492,2.07407,-37.8187,0,38.34,43,0,223.45,59.1928,93.0359
31680,25/09/23 17:23:53,5.5,17.1,-23.3,21.9,24.5,36.1,36.6,23.1,21.4,19.8,2.5,-0.0149969,-104.131,34.4666,9174.8,229.117,41.2153,6.09315,126.434,-1.89358,-32.4912,0,38.34,43,0,223.47,59.1928,93.0362
31685,25/09/23 17:23:58,5.5,17,-23.6,22,24.5,36.1,36.6,23.1,21.3,19.8,2.5,-0.0149969,-104.131,34.4664,9202,216.184,41.1954,6.22408,134.527,-7.35336,-23.1679,0,38.34,43,0,223.491,59.1927,93.0365
31690,25/09/23 17:24:03,5.5,17,-23.6,22,24.5,36,36.6,23.1,21.3,19.8,2.5,-0.0149969,-104.13,34.4663,9229.8,199.12,41.0035,6.62474,146.491,-12.5075,-9.43352,0,38.34,43,0,223.511,59.1926,93.0368
31695,25/09/23 17:24:08,5.4,17,-24,22,24.5,36,36.6,23,21.3,19.8,2.5,-0.0149969,-104.129,34.4661,9257.8,175.159,41.1582,7.07375,164.941,-14.2448,11.1899,0,38.34,43,0,223.536,59.1925,93.0371
31700,25/09/23 17:24:13,5.4,17,-24,22,24.5,36,36.6,23,21.3,19.8,2.5,-0.0149969,-104.129,34.4659,9286.1,153.681,41.0485,6.56435,181.098,-10.7009,28.4041,0,38.34,43,0,223.556,59.1925,93.0374
31705,25/09/23 17:24:18,5.4,17,-23.8,22,24.5,36,36.5,23,21.3,19.8,2.5,-0.0149969,-104.128,34.4657,9314.4,133.172,40.9882,6.43615,194.683,-3.13099,43.4624,0,38.34,43,0,223.577,59.1924,93.0377
31710,25/09/23 17:24:24,5.4,17,-23.8,22,24.5,36,36.5,23,21.3,19.8,2.5,-0.0149969,-104.127,34.4655,9348.4,111.251,41.1386,6.30991,206.455,8.46766,57.2852,0,38.34,43,0,223.601,59.1923,93.038
31715,25/09/23 17:24:29,5.4,16.9,-24.4,22,24.5,36,36.5,23,21.3,19.8,2.5,-0.0149969,-104.127,34.4654,9376.1,96.2992,41.3157,6.36059,212.905,17.7987,65.7543,0,38.34,43,0,223.621,59.1922,93.0383
31720,25/09/23 17:24:34,5.4,16.9,-24.4,22,24.5,36,36.5,23,21.3,19.8,2.5,-0.0149969,-104.126,34.4652,9403.1,85.7288,41.3634,6.39386,216.852,24.8381,71.3502,0,38.34,43,0,223.642,59.1921,93.0386
31725,25/09/23 17:24:39,5.5,16.9,-26.3,22,24.4,36,36.5,23,21.3,19.8,2.5,-0.0149969,-104.126,34.465,9429.4,79.0193,41.5095,6.45412,218.961,29.515,74.9008,0,38.34,43,0,223.666,59.192,93.039
31730,25/09/23 17:24:44,5.5,16.9,-26.3,22,24.4,36,36.5,23,21.3,19.8,2.5,-0.0149969,-104.125,34.4648,9455.2,76.8182,41.2887,5.91564,219.907,30.9763,75.3521,0,38.34,43,0,223.686,59.1919,93.0394
31735,25/09/23 17:24:49,5.5,16.9,-27,22.1,24.4,36,36.5,23,21.3,19.8,2.5,-0.0149969,-104.125,34.4646,9481.3,78.5923,41.0631,5.70011,219.615,29.649,74.1262,0,38.34,43,0,223.707,59.1918,93.0397
31740,25/09/23 17:24:54,5.5,16.9,-27,22.1,24.4,36,36.5,23,21.3,19.8,2.5,-0.0149969,-104.124,34.4644,9508.2,83.9252,41.1759,5.80769,217.752,25.9919,71.605,0,38.34,43,0,223.727,59.1918,93.0399
31745,25/09/23 17:24:59,5.6,16.9,-28.3,21.9,24.3,36,36.6,23,21.3,19.8,2.5,-0.0149969,-104.124,34.4642,9535.5,94.7525,41.3882,6.71882,213.585,18.8381,66.9629,0,38.34,43,0,223.751,59.1917,93.0403
31750,25/09/23 17:25:04,5.6,16.9,-28.3,21.9,24.3,36,36.6,23,21.3,19.8,2.5,-0.0149969,-104.123,34.4641,9563.1,106.096,41.6893,7.34071,208.574,11.8689,61.3847,0,38.34,43,0,223.772,59.1916,93.0406
31755,25/09/23 17:25:09,5.6,16.8,-29.1,21.7,24.3,36,36.5,23,21.3,19.8,2.5,-0.0149969,-104.123,34.4639,9590.5,117.689,41.4177,7.09848,203.245,4.99463,54.2244,0,38.34,43,0,223.792,59.1915,93.0409
31760,25/09/23 17:25:14,5.6,16.8,-29.1,21.7,24.3,36,36.5,23,21.3,19.8,2.5,-0.0149969,-104.122,34.4636,9617.1,130.322,41.3788,5.78004,196.376,-1.50459,44.743,0,38.34,43,0,223.816,59.1914,93.0414
31765,25/09/23 17:25:19,5.7,16.7,-29,21.6,24.3,36,36.6,22.9,21.3,19.8,2.5,-0.0149969,-104.122,34.4635,9643.3,139.633,41.4461,5.09212,190.681,-5.52665,37.5378,0,38.34,43,0,223.836,59.1913,93.0416
31770,25/09/23 17:25:24,5.7,16.7,-29,21.6,24.3,36,36.6,22.9,21.3,19.8,2.5,-0.0149969,-104.121,34.4633,9669.4,147.771,41.3901,5.62084,185.375,-8.5748,32.0232,0,38.34,43,0,223.857,59.1912,93.0419
31775,25/09/23 17:25:30,5.7,16.7,-28.6,21.6,24.2,36,36.6,22.9,21.2,19.8,2.5,-0.0149969,-104.121,34.4631,9700.8,153.79,40.9634,6.36622,181.377,-10.8132,28.1267,0,38.34,43,0,223.877,59.1912,93.0422
31780,25/09/23 17:25:35,5.7,16.7,-28.6,21.6,24.2,36.1,36.6,22.9,21.2,19.8,2.5,-0.0149969,-104.12,34.4629,9727.5,157.146,40.938,6.81528,178.989,-11.7218,25.9045,0,38.34,43,0,223.901,59.1911,93.0425
31785,25/09/23 17:25:40,5.5,16.7,-28.4,21.5,24.2,36.1,36.6,22.9,21.2,19.8,2.5,-0.0149969,-104.12,34.4628,9754.8,156.058,41.3733,6.39522,179.649,-11.0379,26.3268,0,38.34,43,0,223.922,59.191,93.0428
31790,25/09/23 17:25:45,5.5,16.7,-28.4,21.5,24.2,36.1,36.6,22.9,21.2,19.8,2.5,-0.0149969,-104.119,34.4626,9782.3,151.305,41.576,5.40252,182.953,-9.52748,29.0691,0,38.34,43,0,223.942,59.1909,93.043
31795,25/09/23 17:25:50,5.5,16.7,-28.1,21.5,24.2,36.1,36.6,22.9,21.2,19.8,2.5,-0.0149969,-104.119,34.4625,9809.9,142.448,40.972,5.27642,189.243,-7.03653,35.6958,0,38.34,43,0,223.966,59.1909,93.0433
31800,25/09/23 17:25:55,5.5,16.7,-28.1,21.5,24.2,36.1,36.6,22.9,21.2,19.8,2.5,-0.0149969,-104.118,34.4624,9837.7,132.231,40.4581,6.27197,195.988,-3.12222,43.9629,0,38.34,43,0,223.987,59.1908,93.0435
31805,25/09/23 17:26:00,5.4,16.6,-28.4,21.5,24.2,36.1,36.7,22.9,21.2,19.8,2.5,-0.0149969,-104.118,34.4622,9865.3,118.358,40.2209,6.47755,203.991,3.80587,53.1266,0,38.34,43,0,224.007,59.1908,93.0437
31810,25/09/23 17:26:05,5.4,16.6,-28.4,21.5,24.2,36.1,36.7,22.9,21.2,19.8,2.5,-0.0149969,-104.117,34.4621,9891.9,100.329,40.3545,6.04724,212.492,14.6993,63.0382,0,38.34,43,0,224.027,59.1907,93.0439
31815,25/09/23 17:26:10,5.4,16.6,-31.1,21.5,24.2,36.1,36.7,22.9,21.2,19.8,2.5,-0.0149969,-104.116,34.4619,9917.4,77.8314,40.1016,5.08247,221.238,29.8303,73.3739,0,38.34,43,0,224.052,59.1906,93.0443
31820,25/09/23 17:26:15,5.4,16.6,-31.1,21.5,24.2,36.1,36.7,22.9,21.2,19.8,2.5,-0.0149969,-104.116,34.4618,9942.3,64.6525,40.113,4.75569,225.135,39.385,79.3493,0,38.34,43,0,224.072,59.1906,93.0445
31825,25/09/23 17:26:20,5.4,16.5,-32.8,21.4,24.1,36.1,36.7,22.9,21.2,19.8,2.5,-0.0149969,-104.115,34.4617,9967,58.683,40.5763,4.88607,226.001,43.9135,82.784,0,38.34,43,0,224.093,59.1905,93.0446
31830,25/09/23 17:26:25,5.4,16.5,-32.8,21.4,24.1,36.1,36.7,22.9,21.2,19.8,2.5,-0.0149969,-104.115,34.4617,9991.8,59.8408,40.7356,6.057,225.553,43.0893,83.5261,0,38.34,43,0,224.118,59.1905,93.0447
31835,25/09/23 17:26:30,5.5,16.5,-34.4,21.4,24.1,36.1,36.7,22.9,21.2,19.8,2.5,-0.0149969,-104.114,34.4617,10016.7,63.1299,40.8351,7.55869,224.674,40.6887,83.4798,0,38.34,43,0,224.138,59.1905,93.0447
31840,25/09/23 17:26:36,5.5,16.5,-34.4,21.4,24.1,36.1,36.7,22.9,21.2,19.8,2.5,-0.0149969,-104.113,34.4617,10046.8,65.3731,40.9067,7.99598,224.047,39.0653,82.8645,0,38.34,43,0,224.159,59.1905,93.0447
31845,25/09/23 17:26:41,5.5,16.5,-35.1,21,24,36.1,36.7,22.9,21.2,19.8,2.5,-0.0149969,-104.112,34.4616,10072.1,69.0129,41.0111,6.90564,222.983,36.4518,80.0521,0,38.34,43,0,224.18,59.1905,93.0448
31850,25/09/23 17:26:46,5.5,16.5,-35.1,21,24,36.1,36.6,22.8,21.2,19.8,2.5,-0.0149969,-104.112,34.4615,10097.8,76.3728,41.4447,5.84203,220.394,31.3423,75.594,0,38.34,43,0,224.204,59.1904,93.045
31855,25/09/23 17:26:51,5.5,16.5,-35.1,21,24,36.1,36.6,22.8,21.2,19.8,2.5,-0.0149969,-104.111,34.4614,10123.5,81.039,41.5153,5.83769,218.869,28.1136,73.2645,0,38.34,43,0,224.225,59.1904,93.0452
31860,25/09/23 17:26:56,5.6,16.4,-35.4,20.9,23.9,36.1,36.6,22.8,21.2,19.8,2.5,-0.0149969,-104.11,34.4613,10149.3,83.1033,41.1376,6.32311,218.594,26.5399,72.5228,0,38.34,43,0,224.245,59.1903,93.0453
31865,25/09/23 17:27:01,5.6,16.4,-35.4,20.9,23.9,36,36.6,22.8,21.2,19.8,2.5,-0.0149969,-104.11,34.4612,10175.2,82.6342,40.7539,7.33371,219.171,26.7094,73.5933,0,38.34,43,0,224.27,59.1903,93.0455
31870,25/09/23 17:27:06,5.5,16.4,-35.4,20.7,23.9,36,36.6,22.8,21.2,19.8,2.5,-0.0149969,-104.109,34.4611,10201.1,78.247,40.9138,7.46418,220.473,29.8349,75.9862,0,38.34,43,0,224.291,59.1902,93.0457
31875,25/09/23 17:27:11,5.5,16.4,-35.4,20.7,23.9,36,36.6,22.8,21.2,19.8,2.5,-0.0149969,-104.109,34.461,10226.9,68.8011,41.5257,6.88604,222.558,36.7512,80.5053,0,38.34,43,0,224.311,59.1902,93.0459
31880,25/09/23 17:27:16,5.5,16.3,-35.4,20.4,23.9,36,36.6,22.8,21.2,19.8,2.5,-0.0149969,-104.108,34.4608,10252,52.801,41.5661,5.83078,225.954,48.4512,87.8035,0,38.34,43,0,224.332,59.1901,93.0462
31885,25/09/23 17:27:21,5.5,16.3,-35.4,20.4,23.9,36,36.6,22.8,21.2,19.8,2.5,-0.0149969,-104.107,34.4606,10276.5,31.6314,40.8022,5.97275,228.333,64.3109,99.996,0,38.34,43,0,224.356,59.19,93.0465
31890,25/09/23 17:27:26,5.4,16.3,-35.6,20.3,23.9,36,36.6,22.7,21.2,19.8,2.5,-0.0149969,-104.107,34.4605,10300.7,10.8999,40.5132,6.96703,213.813,79.4566,128.53,0,38.34,43,0,224.376,59.1899,93.0468
