CompteurSec,Datation GPS,Pump-Cold W,Dewar-Cover,Tmp Air Ext ,Temp Air Int ,Miroir Siderost,Med Bench, Detect Mount, Upp Tk ,Low Tk, Frame EL, Frame CE, Rot Angle, Longi, Latitude, Altitude, DV Az, DV EL, DV Psi, DV Asc, DV Dec, DV Theta, Estim DV (0=NAC 1=DTU 2=GUI), ConsAz, ConsEl, ConsPsi, ConsAsc, ConsDec, ConsTheta
4130,06/09/23 03:07:34,6.7,1243,27.7,27,26.5,31,31.9,26.2,25.3,15.7825,0.431978,-26.18,-104.222,34.49,1267.9,305.497,49.6261,-24.8878,235.825,47.8524,-114.7,0,305.106,48.9941,-26.1759,234.89,47.59,-115
4135,06/09/23 03:07:39,6.7,1243,27.7,27,26.5,31,31.9,26.2,25.3,15.7964,0.491314,-26.191,-104.222,34.49,1267.9,305.506,49.6102,-24.6818,235.821,47.8584,-114.483,0,305.106,48.9806,-26.1904,234.89,47.59,-115
4140,06/09/23 03:07:44,6.8,1243,27.6,27,26.4,31,31.9,26.2,25.3,15.801,0.467764,-26.203,-104.222,34.49,1267.9,305.506,49.5964,-24.736,235.821,47.8579,-114.522,0,305.107,48.9671,-26.2049,234.89,47.59,-115
4145,06/09/23 03:07:49,6.8,1243,27.6,27,26.4,31,31.9,26.2,25.3,15.806,0.506386,-26.222,-104.222,34.49,1267.9,305.508,49.5764,-24.6827,235.815,47.8594,-114.448,0,305.107,48.9509,-26.2223,234.89,47.59,-115
4150,06/09/23 03:07:54,6.7,1243,27.7,27,26.4,31,31.9,26.2,25.3,15.8394,0.503314,-26.235,-104.222,34.49,1267.9,305.504,49.5662,-24.7216,235.82,47.8566,-114.473,0,305.108,48.9373,-26.2368,234.89,47.59,-115
4155,06/09/23 03:07:59,6.7,1243,27.7,27,26.4,31,31.9,26.2,25.3,15.8362,0.419603,-26.25,-104.222,34.49,1267.9,305.506,49.5564,-24.863,235.825,47.8582,-114.605,0,305.108,48.9238,-26.2512,234.89,47.59,-115
4160,06/09/23 03:08:04,6.7,1243,27.7,27,26.4,31,31.9,26.2,25.3,15.8528,0.229542,-26.27,-104.222,34.49,1267.9,305.109,48.9077,-26.2701,234.89,47.59,-115.002,2,305.109,48.9076,-26.2686,234.89,47.59,-115
4165,06/09/23 03:08:09,6.7,1243,27.6,27,26.5,31,31.9,26.2,25.3,15.8709,0.419486,-26.283,-104.222,34.49,1267.9,305.535,49.4734,-24.9875,235.745,47.8765,-114.66,0,305.109,48.8941,-26.2831,234.89,47.59,-115
4170,06/09/23 03:08:14,6.7,1243,27.6,27,26.5,31,31.9,26.2,25.4,15.8678,0.452236,-26.296,-104.222,34.49,1267.9,305.542,49.4607,-24.8517,235.747,47.8808,-114.515,0,305.11,48.8806,-26.2975,234.89,47.59,-115
4175,06/09/23 03:08:20,6.7,1243,27.6,27,26.5,31,31.9,26.2,25.4,15.8759,0.400239,-26.315,-104.222,34.49,1267.9,305.536,49.4487,-25.0179,235.749,47.8769,-114.664,0,305.11,48.867,-26.312,234.89,47.59,-115
4180,06/09/23 03:08:25,6.7,1243,27.6,27,26.5,31,31.9,26.2,25.4,15.891,0.4047,-26.333,-104.222,34.49,1267.9,305.537,49.4309,-25.075,235.746,47.8776,-114.702,0,305.111,48.8508,-26.3293,234.89,47.59,-115
4185,06/09/23 03:08:30,6.7,1243,27.6,27,26.5,31,31.9,26.2,25.4,15.8918,0.449611,-26.345,-104.222,34.49,1267.9,305.541,49.4161,-24.991,235.744,47.8798,-114.604,0,305.111,48.8373,-26.3438,234.89,47.59,-115
4190,06/09/23 03:08:35,6.7,1243,27.6,27,26.5,31,31.9,26.3,25.4,15.8825,0.344861,-26.363,-104.222,34.49,1267.9,305.545,49.4016,-25.1284,235.743,47.8826,-114.729,0,305.112,48.8238,-26.3582,234.89,47.59,-115
4195,06/09/23 03:08:40,6.7,1243,27.6,27,26.5,31,31.9,26.3,25.4,15.9144,0.1816,-26.375,-104.222,34.49,1267.9,305.512,49.3947,-25.8668,235.757,47.8606,-115.434,0,305.112,48.8075,-26.3755,234.89,47.59,-115
4200,06/09/23 03:08:45,6.7,1243,27.6,27,26.5,31,31.9,26.2,25.4,15.9177,0.509925,-26.386,-104.222,34.49,1267.9,305.521,49.3708,-24.9626,235.741,47.8662,-114.51,0,305.113,48.794,-26.39,234.89,47.59,-115
4205,06/09/23 03:08:50,6.7,1243,27.6,27,26.5,31,31.9,26.2,25.4,15.9231,0.570697,-26.407,-104.222,34.49,1267.9,305.536,49.3519,-24.5889,235.733,47.8759,-114.127,0,305.113,48.7805,-26.4044,234.89,47.59,-115
4210,06/09/23 03:08:55,6.7,1243,27.6,27,26.5,31,31.9,26.2,25.4,15.9285,0.343883,-26.418,-104.222,34.49,1267.9,305.529,49.3469,-25.2882,235.749,47.8717,-114.816,0,305.114,48.7643,-26.4217,234.89,47.59,-115
4215,06/09/23 03:09:00,6.7,1243,27.6,27,26.5,31,31.9,26.2,25.4,15.9153,0.210475,-26.435,-104.222,34.49,1267.9,305.54,49.3366,-25.7538,235.754,47.8784,-115.278,0,305.115,48.7507,-26.4361,234.89,47.59,-115
4220,06/09/23 03:09:05,6.7,1243,27.6,27,26.5,31,31.9,26.2,25.4,15.958,0.378436,-26.449,-104.222,34.49,1267.9,305.527,49.3204,-25.3748,235.75,47.8702,-114.872,0,305.115,48.7372,-26.4505,234.89,47.59,-115
4225,06/09/23 03:09:11,6.8,1243,27.6,27,26.5,31,31.9,26.3,25.3,15.963,0.484208,-26.464,-104.222,34.49,1267.9,305.524,49.2966,-24.9738,235.739,47.8677,-114.442,0,305.116,48.721,-26.4678,234.89,47.59,-115
4230,06/09/23 03:09:16,6.8,1243,27.6,27,26.5,31,31.9,26.3,25.3,15.949,0.511544,-26.479,-104.222,34.49,1267.9,305.531,49.2813,-24.9251,235.736,47.8726,-114.382,0,305.116,48.7075,-26.4823,234.89,47.59,-115
4235,06/09/23 03:09:21,6.7,1243,27.6,27,26.5,31,31.9,26.2,25.4,15.9615,0.401089,-26.495,-104.222,34.49,1267.9,305.54,49.274,-25.2763,235.745,47.878,-114.732,0,305.117,48.694,-26.4967,234.89,47.59,-115
4240,06/09/23 03:09:26,6.7,1243,27.6,27,26.5,31,31.9,26.2,25.4,15.9732,0.426672,-26.509,-104.222,34.49,1267.9,305.539,49.261,-25.2211,235.746,47.8775,-114.662,0,305.117,48.6804,-26.5111,234.89,47.59,-115
4245,06/09/23 03:09:31,6.7,1243,27.5,27,26.5,31,31.9,26.2,25.4,15.9642,0.380144,-26.529,-104.222,34.49,1267.9,305.539,49.2467,-25.3554,235.748,47.8774,-114.78,0,305.118,48.6642,-26.5283,234.89,47.59,-115
4250,06/09/23 03:09:36,6.7,1243,27.5,27,26.5,31,31.9,26.2,25.4,15.9621,0.36295,-26.541,-104.222,34.49,1267.9,305.526,49.2312,-25.4901,235.745,47.8685,-114.888,0,305.118,48.6507,-26.5427,234.89,47.59,-115
4255,06/09/23 03:09:41,6.8,1243,27.5,27.1,26.5,31,31.9,26.2,25.3,15.9786,0.350347,-26.557,-104.222,34.49,1267.9,305.551,49.2156,-25.3521,235.742,47.8846,-114.751,0,305.119,48.6372,-26.5571,234.89,47.59,-115
4260,06/09/23 03:09:46,6.8,1243,27.5,27.1,26.5,31,31.9,26.2,25.3,15.9911,0.419031,-26.571,-104.222,34.49,1267.9,305.529,49.1985,-25.3329,235.741,47.8704,-114.697,0,305.12,48.6209,-26.5744,234.89,47.59,-115
4265,06/09/23 03:09:51,6.8,1243,27.5,27,26.5,31,31.9,26.2,25.4,16.0144,0.326,-26.588,-104.222,34.49,1267.9,305.12,48.6076,-26.5881,234.89,47.5899,-114.999,2,305.12,48.6074,-26.5888,234.89,47.59,-115
4270,06/09/23 03:09:56,6.8,1243,27.5,27,26.5,31,31.9,26.2,25.4,16.0272,0.354308,-26.609,-104.222,34.49,1267.9,305.121,48.5941,-26.6001,234.89,47.5899,-114.997,2,305.121,48.5939,-26.6032,234.89,47.59,-115
4275,06/09/23 03:10:01,6.9,1243,27.6,27.1,26.5,31,31.9,26.2,25.3,16.015,0.250895,-26.618,-104.222,34.49,1267.9,305.122,48.5777,-26.618,234.89,47.59,-114.998,2,305.121,48.5777,-26.6204,234.89,47.59,-115
4280,06/09/23 03:10:06,6.9,1243,27.6,27.1,26.5,31,31.9,26.2,25.3,16.013,0.258825,-26.631,-104.222,34.49,1267.9,305.122,48.5643,-26.6311,234.89,47.5899,-114.996,2,305.122,48.5642,-26.6348,234.89,47.59,-115
4285,06/09/23 03:10:12,6.9,1243,27.6,27,26.5,31,31.9,26.2,25.4,16.0766,0.37495,-26.65,-104.222,34.49,1267.9,305.614,49.0166,-25.4752,235.573,47.9237,-114.701,0,305.123,48.5506,-26.6492,234.89,47.59,-115
4290,06/09/23 03:10:17,6.9,1243,27.6,27,26.5,31,31.9,26.2,25.4,16.0952,0.444728,-26.663,-104.222,34.49,1267.9,305.604,49.0141,-25.3282,235.589,47.9169,-114.544,0,305.123,48.5371,-26.6635,234.89,47.59,-115
4295,06/09/23 03:10:22,6.9,1243,27.6,27,26.5,31,31.9,26.2,25.4,16.1102,0.483356,-26.678,-104.222,34.49,1267.9,305.607,48.996,-25.214,235.586,47.9187,-114.412,0,305.124,48.5209,-26.6807,234.89,47.59,-115
4300,06/09/23 03:10:27,6.9,1243,27.6,27,26.5,31,31.9,26.2,25.4,16.1202,0.608997,-26.693,-104.222,34.49,1267.9,305.601,48.9785,-24.9003,235.58,47.9144,-114.074,0,305.125,48.5074,-26.6951,234.89,47.59,-115
4305,06/09/23 03:10:32,6.9,1243,27.6,27,26.5,31,31.9,26.2,25.4,16.1104,0.484825,-26.71,-104.222,34.49,1267.9,305.618,48.967,-25.1015,235.583,47.9257,-114.276,0,305.125,48.4939,-26.7095,234.89,47.59,-115
4310,06/09/23 03:10:37,6.9,1243,27.6,27,26.5,31,31.9,26.2,25.4,16.0973,0.400283,-26.725,-104.222,34.49,1267.9,305.603,48.9586,-25.4848,235.595,47.9152,-114.638,0,305.126,48.4776,-26.7267,234.89,47.59,-115
4315,06/09/23 03:10:42,6.8,1243,27.6,27,26.5,31,31.9,26.2,25.3,16.1076,0.414556,-26.74,-104.222,34.49,1267.9,305.611,48.9406,-25.4849,235.588,47.9206,-114.625,0,305.127,48.4641,-26.741,234.89,47.59,-115
4320,06/09/23 03:10:47,6.8,1243,27.6,27,26.5,30.9,31.9,26.2,25.3,16.143,0.567983,-26.754,-104.222,34.49,1267.9,305.604,48.9219,-25.1039,235.58,47.9156,-114.217,0,305.127,48.4506,-26.7554,234.89,47.59,-115
4325,06/09/23 03:10:52,6.7,1243,27.6,27,26.5,30.9,31.9,26.3,25.3,16.161,0.686131,-26.77,-104.222,34.49,1267.9,305.604,48.8995,-24.7543,235.571,47.9151,-113.843,0,305.128,48.4344,-26.7726,234.89,47.59,-115
4330,06/09/23 03:10:57,6.7,1243,27.6,27,26.5,31,31.9,26.3,25.3,16.1555,0.484833,-26.785,-104.222,34.49,1267.9,305.61,48.9001,-25.3073,235.592,47.9189,-114.401,0,305.129,48.4208,-26.7869,234.89,47.59,-115
4335,06/09/23 03:11:02,6.7,1243,27.6,27,26.5,31,31.9,26.2,25.4,16.1412,0.263781,-26.803,-104.222,34.49,1267.9,305.605,48.8938,-25.9526,235.602,47.9156,-115.036,0,305.129,48.4073,-26.8012,234.89,47.59,-115
4340,06/09/23 03:11:07,6.7,1243,27.6,27,26.5,31,31.9,26.2,25.4,16.1278,0.375022,-26.817,-104.222,34.49,1267.9,305.612,48.8724,-25.6771,235.59,47.9203,-114.742,0,305.13,48.3938,-26.8156,234.89,47.59,-115
4345,06/09/23 03:11:13,6.7,1243,27.7,27.1,26.5,31,31.9,26.2,25.3,16.1402,0.418075,-26.835,-104.222,34.49,1267.9,305.615,48.8525,-25.6023,235.585,47.9219,-114.647,0,305.131,48.3776,-26.8327,234.89,47.59,-115
4350,06/09/23 03:11:18,6.7,1243,27.7,27.1,26.5,31,31.9,26.2,25.3,16.1634,0.409917,-26.849,-104.222,34.49,1267.9,305.602,48.8405,-25.7102,235.587,47.9132,-114.733,0,305.131,48.3641,-26.8471,234.89,47.59,-115
4355,06/09/23 03:11:23,6.8,1243,27.6,27.1,26.5,31,31.9,26.2,25.3,16.1881,0.387086,-26.862,-104.222,34.49,1267.9,305.597,48.8316,-25.8023,235.594,47.9094,-114.811,0,305.132,48.3505,-26.8614,234.89,47.59,-115
4360,06/09/23 03:11:28,6.8,1243,27.6,27.1,26.5,31,31.9,26.2,25.3,16.1939,0.424103,-26.878,-104.222,34.49,1267.9,305.602,48.8106,-25.5935,235.587,47.9127,-114.583,0,305.133,48.3343,-26.8786,234.89,47.59,-115
4365,06/09/23 03:11:33,6.7,1243,27.6,27,26.5,31,31.8,26.2,25.3,16.2184,0.416389,-26.89,-104.222,34.49,1267.9,305.595,48.7722,-25.5989,235.549,47.9071,-114.54,0,305.133,48.3208,-26.8929,234.89,47.59,-115
4370,06/09/23 03:11:38,6.7,1243,27.6,27,26.5,31,31.8,26.2,25.3,16.217,0.519003,-26.908,-104.222,34.49,1267.9,305.622,48.7541,-25.2434,235.542,47.9246,-114.185,0,305.134,48.3073,-26.9072,234.89,47.59,-115
4375,06/09/23 03:11:43,6.6,1243,27.7,26.9,26.4,31,31.8,26.2,25.3,16.2078,0.466794,-26.924,-104.222,34.49,1267.9,305.626,48.7436,-25.5781,235.55,47.9272,-114.511,0,305.135,48.2911,-26.9243,234.89,47.59,-115
4380,06/09/23 03:11:48,6.6,1243,27.7,26.9,26.4,31,31.8,26.2,25.3,16.2239,0.337447,-26.942,-104.222,34.49,1267.9,305.607,48.7337,-25.9865,235.556,47.9142,-114.894,0,305.136,48.2775,-26.9386,234.89,47.59,-115
4385,06/09/23 03:11:53,6.7,1243,27.6,26.9,26.5,31,31.8,26.2,25.3,16.2314,0.473644,-26.95,-104.222,34.49,1267.9,305.604,48.716,-25.6357,235.55,47.9118,-114.521,0,305.136,48.264,-26.9529,234.89,47.59,-115
4390,06/09/23 03:11:58,6.7,1243,27.6,26.9,26.5,30.9,31.8,26.2,25.3,16.2109,0.749231,-26.968,-104.222,34.49,1267.9,305.61,48.7418,-24.7262,235.612,47.9165,-113.645,0,305.137,48.2478,-26.9701,234.89,47.59,-115
4395,06/09/23 03:12:03,6.7,1243,27.5,26.9,26.5,30.9,31.8,26.2,25.3,16.2278,0.478258,-26.981,-104.222,34.49,1267.9,305.619,48.7417,-25.4465,235.632,47.9225,-114.372,0,305.138,48.2343,-26.9843,234.89,47.59,-115
4400,06/09/23 03:12:09,6.7,1243,27.5,26.9,26.5,30.9,31.8,26.2,25.3,16.2449,0.281603,-27.002,-104.222,34.49,1267.9,305.616,48.7398,-26.1162,235.649,47.9206,-115.037,0,305.138,48.2208,-26.9986,234.89,47.59,-115
4405,06/09/23 03:12:14,6.8,1243,27.5,26.9,26.5,30.9,31.8,26.2,25.3,16.2355,0.380483,-27.012,-104.222,34.49,1267.9,305.628,48.7235,-25.8466,235.645,47.9279,-114.758,0,305.139,48.2073,-27.0129,234.89,47.59,-115
4410,06/09/23 03:12:19,6.8,1243,27.5,26.9,26.5,30.9,31.8,26.2,25.3,16.2383,0.386639,-27.027,-104.222,34.49,1267.9,305.536,48.7084,-25.8918,235.648,47.8672,-114.719,0,305.14,48.191,-27.03,234.89,47.59,-115
4415,06/09/23 03:12:24,6.8,1243,27.5,26.8,26.5,30.9,31.8,26.2,25.3,16.2315,0.586339,-27.044,-104.222,34.49,1267.9,305.536,48.6814,-25.3353,235.628,47.8661,-114.132,0,305.141,48.1775,-27.0443,234.89,47.59,-115
4420,06/09/23 03:12:29,6.8,1243,27.5,26.8,26.5,30.9,31.8,26.2,25.3,16.2425,0.528719,-27.063,-104.222,34.49,1267.9,305.543,48.6678,-25.453,235.627,47.8706,-114.24,0,305.141,48.164,-27.0586,234.89,47.59,-115
4425,06/09/23 03:12:34,6.8,1243,27.5,26.9,26.5,30.9,31.9,26.1,25.3,16.2367,0.413006,-27.076,-104.222,34.49,1267.9,305.538,48.6958,-25.8447,235.693,47.8677,-114.659,0,305.142,48.1478,-27.0757,234.89,47.59,-115
4430,06/09/23 03:12:39,6.8,1243,27.5,26.9,26.5,30.9,31.9,26.1,25.3,16.2596,0.343383,-27.094,-104.222,34.49,1267.9,305.474,48.6883,-26.104,235.703,47.8255,-114.863,0,305.143,48.1343,-27.0899,234.89,47.59,-115
4435,06/09/23 03:12:44,6.7,1243,27.5,26.9,26.4,30.9,31.8,26.2,25.3,16.2658,0.462292,-27.103,-104.222,34.49,1267.9,305.477,48.7072,-25.6812,235.756,47.8279,-114.463,0,305.144,48.118,-27.107,234.89,47.59,-115
4440,06/09/23 03:12:50,6.7,1243,27.5,26.9,26.4,30.9,31.8,26.2,25.3,16.2575,0.193375,-27.119,-104.222,34.49,1267.9,305.45,48.7074,-26.4079,235.777,47.8104,-115.171,0,305.145,48.1045,-27.1213,234.89,47.59,-115
4445,06/09/23 03:12:55,6.6,1243,27.5,26.8,26.5,30.9,31.8,26.2,25.3,16.226,0.203364,-27.134,-104.222,34.49,1267.9,305.416,48.6893,-26.6081,235.77,47.7873,-115.326,0,305.145,48.091,-27.1355,234.89,47.59,-115
4450,06/09/23 03:13:00,6.6,1243,27.5,26.8,26.5,30.9,31.8,26.2,25.3,16.2276,0.33715,-27.15,-104.222,34.49,1267.9,305.446,48.6652,-25.9964,235.754,47.8064,-114.709,0,305.146,48.0775,-27.1498,234.89,47.59,-115
4455,06/09/23 03:13:05,6.8,1243,27.5,26.8,26.5,31,31.8,26.2,25.3,16.2681,0.389458,-27.163,-104.222,34.49,1267.9,305.429,48.649,-26.0357,235.754,47.7952,-114.719,0,305.147,48.0613,-27.1669,234.89,47.59,-115
4460,06/09/23 03:13:10,6.8,1243,27.5,26.8,26.5,31,31.8,26.2,25.3,16.2776,0.309467,-27.181,-104.222,34.49,1267.9,305.428,48.6822,-26.2835,235.824,47.7953,-115.002,0,305.148,48.0478,-27.1811,234.89,47.59,-115
4465,06/09/23 03:13:15,6.8,1243,27.5,26.8,26.5,31,31.8,26.2,25.3,16.2544,0.273189,-27.197,-104.222,34.49,1267.9,305.423,48.714,-26.4571,235.891,47.7923,-115.207,0,305.149,48.0342,-27.1953,234.89,47.59,-115
4470,06/09/23 03:13:20,6.8,1243,27.5,26.8,26.5,31,31.8,26.2,25.3,16.2512,0.355972,-27.216,-104.222,34.49,1267.9,305.423,48.6977,-26.1276,235.891,47.792,-114.86,0,305.15,48.018,-27.2124,234.89,47.59,-115
4475,06/09/23 03:13:25,6.8,1243,27.5,26.8,26.5,30.9,31.8,26.2,25.3,16.241,0.349272,-27.224,-104.222,34.49,1267.9,305.433,48.681,-26.1183,235.886,47.7985,-114.84,0,305.15,48.0045,-27.2266,234.89,47.59,-115
4480,06/09/23 03:13:30,6.9,1243,27.5,26.9,26.5,30.9,31.9,26.1,25.3,16.2333,0.325844,-27.24,-104.222,34.49,1267.9,305.445,48.6849,-26.1492,235.912,47.8062,-114.883,0,305.151,47.991,-27.2409,234.89,47.59,-115
4485,06/09/23 03:13:35,6.9,1243,27.5,26.9,26.5,31,31.9,26.1,25.3,16.2577,0.495347,-27.257,-104.222,34.49,1267.9,305.471,48.6586,-25.7715,235.896,47.823,-114.496,0,305.152,47.9748,-27.2579,234.89,47.59,-115
4490,06/09/23 03:13:41,6.8,1243,27.5,26.8,26.4,31,31.8,26.1,25.3,16.2826,0.594447,-27.281,-104.222,34.49,1267.9,305.467,48.6435,-25.539,235.894,47.82,-114.244,0,305.153,47.9613,-27.2721,234.89,47.59,-115
4495,06/09/23 03:13:46,6.8,1243,27.5,26.8,26.4,30.9,31.8,26.1,25.3,16.2919,0.631678,-27.285,-104.222,34.49,1267.9,305.451,48.6302,-25.4668,235.894,47.809,-114.145,0,305.154,47.9477,-27.2864,234.89,47.59,-115
4500,06/09/23 03:13:51,6.8,1243,27.5,26.9,26.5,30.9,31.8,26.2,25.3,16.3106,0.226289,-27.301,-104.222,34.49,1267.9,305.155,47.9316,-27.301,234.89,47.59,-114.998,2,305.155,47.9315,-27.3034,234.89,47.59,-115
4505,06/09/23 03:13:56,6.8,1243,27.5,26.9,26.5,30.9,31.8,26.2,25.3,16.3085,0.169583,-27.319,-104.222,34.49,1267.9,305.155,47.9182,-27.3191,234.89,47.5899,-115.002,2,305.156,47.918,-27.3176,234.89,47.59,-115
4510,06/09/23 03:14:01,6.9,1243,27.5,26.9,26.5,30.9,31.8,26.1,25.3,16.3082,0.382681,-27.331,-104.222,34.49,1267.9,305.156,47.9047,-27.3311,234.89,47.5899,-114.999,2,305.156,47.9045,-27.3318,234.89,47.59,-115
4515,06/09/23 03:14:06,6.9,1243,27.5,26.9,26.5,30.9,31.8,26.1,25.3,16.3051,0.366725,-27.352,-104.222,34.49,1267.9,305.157,47.8911,-27.3431,234.89,47.5899,-114.997,2,305.157,47.891,-27.346,234.89,47.59,-115
4520,06/09/23 03:14:11,6.8,1243,27.5,26.9,26.5,30.9,31.8,26.1,25.4,16.3709,0.287764,-27.364,-104.222,34.49,1267.9,305.548,48.4337,-26.5419,235.708,47.8689,-115.075,0,305.158,47.8748,-27.363,234.89,47.59,-115
4525,06/09/23 03:14:16,6.8,1243,27.5,26.9,26.5,30.9,31.8,26.1,25.4,16.3864,0.466681,-27.38,-104.222,34.49,1267.9,305.547,48.4269,-26.0275,235.717,47.8681,-114.552,0,305.159,47.8613,-27.3772,234.89,47.59,-115
4530,06/09/23 03:14:21,6.7,1243,27.5,26.9,26.5,30.9,31.8,26.2,25.4,16.3935,0.338889,-27.395,-104.222,34.49,1267.9,305.525,48.4201,-26.485,235.728,47.8527,-114.985,0,305.16,47.8477,-27.3914,234.89,47.59,-115
4535,06/09/23 03:14:26,6.7,1243,27.5,26.9,26.5,31,31.8,26.2,25.4,16.4047,0.423825,-27.412,-104.222,34.49,1267.9,305.545,48.3989,-26.1018,235.72,47.8656,-114.593,0,305.161,47.8315,-27.4084,234.89,47.59,-115
4540,06/09/23 03:14:31,6.7,1243,27.5,26.8,26.5,31,31.8,26.2,25.3,16.405,0.391811,-27.423,-104.222,34.49,1267.9,305.545,48.3866,-26.1834,235.722,47.8654,-114.662,0,305.162,47.818,-27.4226,234.89,47.59,-115
4545,06/09/23 03:14:37,6.7,1243,27.5,26.8,26.5,30.9,31.8,26.2,25.3,16.3959,0.551781,-27.434,-104.222,34.49,1267.9,305.556,48.3642,-25.7754,235.708,47.8723,-114.237,0,305.163,47.8045,-27.4368,234.89,47.59,-115
4550,06/09/23 03:14:42,6.7,1243,27.5,26.8,26.5,30.9,31.8,26.2,25.4,16.4131,0.418622,-27.454,-104.222,34.49,1267.9,305.552,48.3561,-26.2841,235.72,47.869,-114.733,0,305.164,47.7883,-27.4538,234.89,47.59,-115
4555,06/09/23 03:14:47,6.7,1243,27.5,26.8,26.5,30.9,31.8,26.2,25.4,16.4319,0.196095,-27.469,-104.222,34.49,1267.9,305.529,48.3497,-26.9852,235.731,47.8535,-115.411,0,305.164,47.7748,-27.468,234.89,47.59,-115
4560,06/09/23 03:14:52,6.7,1243,27.5,26.9,26.5,30.9,31.8,26.2,25.4,16.4408,0.533917,-27.486,-104.222,34.49,1267.9,305.546,48.3261,-25.9326,235.716,47.8644,-114.345,0,305.165,47.7613,-27.4821,234.89,47.59,-115
4565,06/09/23 03:14:57,6.7,1243,27.5,26.9,26.5,30.9,31.8,26.2,25.4,16.4321,0.280292,-27.498,-104.222,34.49,1267.9,305.551,48.3156,-26.5928,235.724,47.8672,-114.996,0,305.166,47.745,-27.4991,234.89,47.59,-115
4570,06/09/23 03:15:02,6.7,1243,27.5,26.9,26.5,30.9,31.8,26.2,25.4,16.445,0.174497,-27.513,-104.222,34.49,1267.9,305.538,48.3058,-26.9384,235.73,47.8586,-115.322,0,305.167,47.7315,-27.5133,234.89,47.59,-115
4575,06/09/23 03:15:07,6.7,1243,27.5,26.9,26.5,30.9,31.8,26.2,25.4,16.4373,0.271625,-27.526,-104.222,34.49,1267.9,305.566,48.2867,-26.6286,235.721,47.8766,-115.012,0,305.168,47.718,-27.5274,234.89,47.59,-115
4580,06/09/23 03:15:12,6.8,1243,27.5,26.9,26.5,30.9,31.8,26.2,25.3,16.4468,0.182967,-27.545,-104.222,34.49,1267.9,305.547,48.2762,-27.0184,235.73,47.8635,-115.376,0,305.169,47.7018,-27.5444,234.89,47.59,-115
4585,06/09/23 03:15:17,6.8,1243,27.5,26.9,26.5,30.9,31.8,26.2,25.3,16.467,0.329011,-27.557,-104.222,34.49,1267.9,305.538,48.259,-26.6163,235.724,47.8574,-114.949,0,305.17,47.6883,-27.5585,234.89,47.59,-115
4590,06/09/23 03:15:22,6.8,1243,27.5,26.9,26.5,30.9,31.8,26.2,25.4,16.4558,0.547456,-27.571,-104.222,34.49,1267.9,305.546,48.2984,-26.0389,235.803,47.8635,-114.42,0,305.171,47.6748,-27.5727,234.89,47.59,-115
4595,06/09/23 03:15:28,6.8,1243,27.5,26.9,26.5,30.9,31.8,26.2,25.4,16.449,0.309361,-27.587,-104.222,34.49,1267.9,305.562,48.2905,-26.6462,235.815,47.8742,-115.031,0,305.172,47.6586,-27.5897,234.89,47.59,-115
4600,06/09/23 03:15:33,6.8,1243,27.5,26.8,26.4,30.9,31.8,26.2,25.3,16.4508,0.298983,-27.606,-104.222,34.49,1267.9,305.542,48.2774,-26.7482,235.816,47.8606,-115.104,0,305.173,47.645,-27.6038,234.89,47.59,-115
4605,06/09/23 03:15:38,6.8,1243,27.5,26.8,26.4,30.9,31.8,26.2,25.3,16.4566,0.310519,-27.617,-104.222,34.49,1267.9,305.565,48.2617,-26.6475,235.812,47.8749,-115.002,0,305.174,47.6315,-27.6179,234.89,47.59,-115
4610,06/09/23 03:15:43,6.9,1243,27.5,26.8,26.4,30.9,31.8,26.1,25.4,16.4954,0.255681,-27.637,-104.222,34.49,1267.9,305.533,48.2473,-26.8267,235.815,47.8532,-115.142,0,305.175,47.6153,-27.6349,234.89,47.59,-115
4615,06/09/23 03:15:48,6.9,1243,27.5,26.8,26.4,30.9,31.8,26.1,25.4,16.4956,0.728656,-27.65,-104.222,34.49,1269.9,305.496,48.214,-25.5586,235.787,47.8276,-113.81,0,305.176,47.6019,-27.6489,234.89,47.59,-115
4620,06/09/23 03:15:53,6.9,1243,27.4,26.7,26.4,30.9,31.7,26.1,25.4,16.4853,0.557186,-27.665,-104.222,34.49,1269.9,305.513,48.2058,-25.853,235.794,47.8392,-114.109,0,305.177,47.5884,-27.663,234.89,47.59,-115
4625,06/09/23 03:15:58,6.9,1243,27.4,26.7,26.4,30.9,31.7,26.1,25.4,16.4639,0.623142,-27.68,-104.222,34.49,1269.9,305.505,48.2489,-25.7196,235.883,47.8347,-114.016,0,305.178,47.5721,-27.68,234.89,47.59,-115
4630,06/09/23 03:16:03,6.8,1243,27.5,26.8,26.4,30.9,31.7,26.1,25.4,16.4715,0.442047,-27.692,-104.222,34.49,1269.9,305.525,48.2436,-26.292,235.894,47.8481,-114.598,0,305.179,47.5586,-27.6941,234.89,47.59,-115
4635,06/09/23 03:16:08,6.8,1243,27.5,26.8,26.4,30.9,31.7,26.1,25.4,16.493,0.372456,-27.711,-104.222,34.49,1269.9,305.509,48.2351,-26.5857,235.902,47.8372,-114.87,0,305.18,47.5451,-27.7082,234.89,47.59,-115
4640,06/09/23 03:16:14,6.9,1243,27.5,26.7,26.5,30.9,31.7,26.1,25.4,16.5314,0.436708,-27.722,-104.222,34.49,1269.9,305.504,48.2258,-26.4837,235.908,47.8338,-114.755,0,305.181,47.5316,-27.7223,234.89,47.59,-115
