Index,Filename,Directory,IMNO_1,ModificationTime,FileSize_Mo,CreationTime,CreationTime_ISO8601,dir_path,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,BZERO,BSCALE,ADD_COMM,IMG_SIZE,SOFT_VER,DATE,EXPTIME,EMGAIN,GAIN1,VSS,IMNO,IMBURST,SHUTTER,ROS,OFFSET,TEMPDATE,TEMPTIME,TEMPA,TEMPB,TEMPC,TEMPD,OBSTYPE,median_physical,mean_physical,Col2ColDiff_pre_scan,Line2lineDiff_pre_scan,SaturatedPixels,median_pre_scan,mean_pre_scan,std_pre_scan,stdXY,stdXY_Top,stdXY_Bottom,stdXY_pre_scan,BottomImage,TopImage,BottomImage_median,TopImage_median,flat,percentile_04,percentile_998,hist_bias,hist_ron,hist_gain,hist_flux,e_per_hour,FRAC5SIG,BIAS_ADU,RN_E-,GAINEM,SCIC,SMEARING,MCIC,FLUX,Path
74,image000049.fits,EXPTIME_0.0,000049,230709.0954,13.31,230709.0954,2023-07-09T09:54:08,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:39:07,0.0,10850,0.0,0,49,20,0,2,800,06/30/23,20:38:10,32.907444,-157.357620,-162.972640,-96.078323,OBJECT,6119.908630958209,6140.141046723953,0.5517158047368866,0.0625,0.0,6118.0,6125.086945384243,146.81022681224408,267.281341559173,360.53688536408555,213.14588588658958,146.81022681224408,19.705749023013595,32.19392857142884,6.0,-2.0,1.3997894469757319e-05,6017,8882,6117.745000000028,38.436274269391085,1033.357619039985,0.01,inf,0.011983784883890512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0/image000049.fits
75,image000050.fits,EXPTIME_0.0,000050,230709.0954,13.31,230709.0954,2023-07-09T09:54:08,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:39:16,0.0,10850,0.0,0,50,20,0,2,800,06/30/23,20:39:11,32.962402,-157.348419,-162.959487,-96.074996,OBJECT,6112.920986952421,6132.36834264232,0.35790236829416244,-0.04500000000007276,0.0,6111.0,6118.331408893185,146.64895202312047,259.44233980092343,321.8530911900614,206.3174255219041,146.64895202312047,16.414565783760736,27.23076530612252,3.0,-1.0,1.4856561161514918e-05,6009,8824,6114.595000000028,38.87911076573404,1004.2038465054405,0.01,inf,0.011101553854452282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0/image000050.fits
76,image000051.fits,EXPTIME_0.0,000051,230709.0954,13.31,230709.0954,2023-07-09T09:54:08,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:39:25,0.0,10850,0.0,0,51,20,0,2,800,06/30/23,20:39:11,32.962402,-157.348419,-162.959487,-96.074996,OBJECT,6108.263313846223,6128.374704081632,0.9637506041563029,-0.15125000000080036,0.00021482277121374866,6106.0,6113.300496616723,141.124805834728,284.7365571405505,314.8780902252025,210.99671830124979,141.124805834728,16.410940078159,30.404540816326517,3.0,0.0,2.466854511081282e-05,6006,8844,6100.925000000027,38.34924297818115,1004.9704632892343,0.01,inf,0.011565612973328003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0/image000051.fits
77,image000052.fits,EXPTIME_0.0,000052,230709.0954,13.31,230709.0954,2023-07-09T09:54:09,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:39:34,0.0,10850,0.0,0,52,20,0,2,800,06/30/23,20:39:11,32.962402,-157.348419,-162.959487,-96.074996,OBJECT,6105.42176758137,6127.718850161117,0.11938134364481812,-0.5537500000000364,0.0015574650912996777,6104.0,6111.326872885452,148.24221779152654,381.65624205881755,339.6476879273699,212.57035832130867,148.24221779152654,14.985067303517098,35.85301020408133,1.0,2.0,6.865232669886151e-06,6002,8965,6103.715000000027,38.978339142599026,974.9585802900768,0.01,inf,0.01140022983396641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0/image000052.fits
78,image000053.fits,EXPTIME_0.0,000053,230709.0954,13.31,230709.0954,2023-07-09T09:54:09,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:39:43,0.0,10850,0.0,0,53,20,0,2,800,06/30/23,20:39:11,32.962402,-157.348419,-162.959487,-96.074996,OBJECT,6102.591880740263,6122.171566595059,-0.07008216529720812,0.1374999999989086,0.0,6101.0,6107.745853069116,141.86585704573557,261.38403140534655,306.16910100144935,220.71008448343542,141.86585704573557,16.60440295267017,28.56821428571402,2.0,1.0,1.4636657019281774e-05,6000,8780,6100.775000000027,38.22805755776204,967.0811862324715,0.01,inf,0.011329690286534468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0/image000053.fits
79,image000054.fits,EXPTIME_0.0,000054,230709.0954,13.31,230709.0954,2023-07-09T09:54:09,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:39:52,0.0,10850,0.0,0,54,20,0,2,800,06/30/23,20:39:11,32.962402,-157.348419,-162.959487,-96.074996,OBJECT,6100.5251356629615,6119.451789473685,-0.42798453359137056,-0.5374999999994543,0.0,6099.0,6105.404752295795,135.5859598852883,255.3240441520282,299.04762258670524,208.89078296695521,135.5859598852883,14.57519756838883,26.306122448979295,1.0,1.0,1.533968955858815e-05,5997,8755,6103.56500000003,38.8049131226135,946.4557476646609,0.01,inf,0.01051526793646321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0/image000054.fits
80,image000055.fits,EXPTIME_0.0,000055,230709.0954,13.31,230709.0954,2023-07-09T09:54:09,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:40:01,0.0,10850,0.0,0,55,20,0,2,800,06/30/23,20:39:11,32.962402,-157.348419,-162.959487,-96.074996,OBJECT,6099.148736734634,6121.784468850698,-0.3470275495401438,0.4662499999994907,0.0017185821697099893,6097.0,6104.458675688738,140.03639260088298,388.92397617662346,296.7047859398718,219.57532746078115,140.03639260088298,15.89477637863638,27.93938775510196,1.0,1.0,1.3222103774092352e-05,5996,8942,6096.775000000027,38.33432248261776,1036.8178359857416,0.01,inf,0.012608289603119792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0/image000055.fits
81,image000056.fits,EXPTIME_0.0,000056,230709.0954,13.31,230709.0954,2023-07-09T09:54:09,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:40:10,0.0,10850,0.0,0,56,20,0,2,800,06/30/23,20:39:11,32.962402,-157.348419,-162.959487,-96.074996,OBJECT,6097.514466124887,6117.032103651987,0.19453842435905244,-0.4774999999999636,0.0,6096.0,6102.655273078782,137.30723238150313,262.1109658214142,313.0035273157754,223.25073837078443,137.30723238150313,15.726914893616595,29.28607142857163,1.0,1.0,1.4555583452297847e-05,5994,8752,6100.56500000003,38.877320053362965,990.7100471390152,0.01,inf,0.01086829232229835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0/image000056.fits
82,image000057.fits,EXPTIME_0.0,000057,230709.0954,13.31,230709.0954,2023-07-09T09:54:09,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:40:19,0.0,10850,0.0,0,57,20,0,2,800,06/30/23,20:40:11,32.929374,-157.361297,-162.953811,-96.080886,OBJECT,6095.641856200089,6114.825609022557,-0.5558240695991117,0.13624999999956344,0.0,6094.0,6101.064776462059,147.0859785549943,258.9697501219541,322.4567699210057,219.02626796615186,147.0859785549943,15.6248111159357,31.998775510203814,1.0,1.0,1.4910833629811375e-05,5993,8743,6091.835000000026,38.23306241651065,947.3623772082257,0.01,inf,0.010928650816744972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0/image000057.fits
83,image000058.fits,EXPTIME_0.0,000058,230709.0954,13.31,230709.0954,2023-07-09T09:54:09,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:40:28,0.0,10850,0.0,0,58,20,0,2,800,06/30/23,20:40:11,32.929374,-157.361297,-162.953811,-96.080886,OBJECT,6094.888713549373,6114.820121374866,0.7943450942493655,0.36374999999952706,0.0004833512352309345,6093.0,6100.129851377477,138.19730432717694,295.3451570810702,348.14642136431274,221.05225657597424,138.19730432717694,16.200562310030364,30.267653061224337,2.0,1.0,1.1464108617796753e-05,5991,8774,6091.745000000028,38.817512494387756,983.3061369051937,0.01,inf,0.011587863565632404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0/image000058.fits
84,image000059.fits,EXPTIME_0.0,000059,230709.0954,13.31,230709.0954,2023-07-09T09:54:09,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:40:37,0.0,10850,0.0,0,59,20,0,2,800,06/30/23,20:40:11,32.929374,-157.361297,-162.953811,-96.080886,OBJECT,6093.548428879696,6113.150583243824,0.007491541807212343,0.03250000000116415,0.00021482277121374866,6092.0,6098.669488883518,134.33185038188998,276.93022630227944,342.7125476849849,215.27281380583887,134.33185038188998,15.130182370820876,31.767959183673156,1.0,1.0,1.3039450163843647e-05,5991,8760,6093.715000000027,38.238117862948855,933.7374426700294,0.01,inf,0.011033220064062477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0/image000059.fits
85,image000060.fits,EXPTIME_0.0,000060,230709.0954,13.31,230709.0954,2023-07-09T09:54:09,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:40:46,0.0,10850,0.0,0,60,20,0,2,800,06/30/23,20:40:11,32.929374,-157.361297,-162.953811,-96.080886,OBJECT,6092.58919603231,6111.713729860365,0.0954567423887056,-0.22249999999985448,0.0,6091.0,6097.355004833253,128.37177133534186,255.17675219521885,260.3208820917361,210.0503282255402,128.37177133534186,14.815015197568755,24.679795918367745,1.0,1.0,1.5357403280206384e-05,5989,8738,6093.655000000028,38.8917498465681,971.5380392550188,0.01,inf,0.011213693634714533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0/image000060.fits
86,image000061.fits,EXPTIME_0.0,000061,230709.0954,13.31,230709.0954,2023-07-09T09:54:09,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:40:55,0.0,10850,0.0,0,61,20,0,2,800,06/30/23,20:40:11,32.929374,-157.361297,-162.953811,-96.080886,OBJECT,6091.709351067673,6111.507990332975,0.07854035766013112,0.5887499999998909,0.00032223415682062297,6090.0,6096.881744804254,135.9043645394459,283.15357019511987,226.78199652905838,220.30743685704135,135.9043645394459,15.84854103343423,20.667908163265565,1.0,1.0,1.2472569029939786e-05,5990,8763,6086.865000000027,38.25286975570377,965.692147116008,0.01,inf,0.011979417022167134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0/image000061.fits
87,image000062.fits,EXPTIME_0.0,000062,230709.0954,13.31,230709.0954,2023-07-09T09:54:09,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:41:04,0.0,10850,0.0,0,62,20,0,2,800,06/30/23,20:40:11,32.929374,-157.361297,-162.953811,-96.080886,OBJECT,6091.021551136311,6109.599715896885,-0.028757854036484787,0.0,0.0,6089.0,6095.720565490576,126.51010717896514,251.3456164070301,307.25574670935373,202.8970487500985,126.51010717896514,14.575570994355076,28.743469387754885,1.0,2.0,3.1658283583418826e-05,5988,8648,6089.715000000027,38.668764344987125,940.6226616021196,0.01,inf,0.010482330829076207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0/image000062.fits
88,image000063.fits,EXPTIME_0.0,000063,230709.0954,13.31,230709.0954,2023-07-09T09:54:09,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:41:12,0.0,10850,0.0,0,63,20,0,2,800,06/30/23,20:41:10,32.979690,-157.339752,-162.965209,-96.090393,OBJECT,6090.1317495312915,6109.520935016112,0.03649105848126055,-0.21124999999938154,0.0002685284640171858,6088.0,6095.252080715321,134.38685648982664,277.598094526635,317.50503040913816,303.796225099291,134.38685648982664,16.912850629613786,27.123724489795677,2.0,1.0,2.5953565772067007e-05,5988,8714,6089.715000000027,38.260232339533694,903.7731536437967,0.01,inf,0.010989381876614959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0/image000063.fits
89,image000064.fits,EXPTIME_0.0,000064,230709.0954,13.31,230709.0954,2023-07-09T09:54:09,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:41:21,0.0,10850,0.0,0,64,20,0,2,800,06/30/23,20:41:10,32.979690,-157.339752,-162.965209,-96.090393,OBJECT,6089.209861157176,6107.907280880773,-0.019816336393887468,0.13624999999956344,0.0,6087.0,6094.506458434026,141.15455934823427,250.5136348372331,323.4870328315815,209.18153886596065,141.15455934823427,15.633664785063047,33.45484693877552,2.0,2.0,3.186891360310042e-05,5985,8689,6091.625000000029,38.927847492695996,924.0379749649436,0.01,inf,0.010455663661495238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0/image000064.fits
90,image000065.fits,EXPTIME_0.0,000065,230709.0954,13.31,230709.0954,2023-07-09T09:54:09,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:41:30,0.0,10850,0.0,0,65,20,0,2,800,06/30/23,20:41:10,32.979690,-157.339752,-162.965209,-96.090393,OBJECT,6088.52341631518,6107.114675617616,0.14765587240253808,0.41749999999956344,0.0,6087.0,6093.565061623973,132.780523050419,251.5918194929121,328.5820086803961,204.4337581247492,132.780523050419,14.832724706903718,32.35750000000007,1.0,1.5,1.5798176741191642e-05,5987,8687,6084.835000000026,38.130447130503185,906.0721801711535,0.01,inf,0.010507384460191792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0/image000065.fits
91,image000066.fits,EXPTIME_0.0,000066,230709.0954,13.31,230709.0954,2023-07-09T09:54:09,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:41:39,0.0,10850,0.0,0,66,20,0,2,800,06/30/23,20:41:10,32.979690,-157.339752,-162.965209,-96.090393,OBJECT,6088.007132756484,6106.358167024705,0.3738521024652073,-0.20750000000043656,0.0,6086.0,6093.071193813436,138.39561178592484,247.39587886227315,323.4385837958731,210.46818036744895,138.39561178592484,15.764941380807613,29.41755102040861,2.0,2.0,3.267721788953873e-05,5984,8640,6084.775000000027,38.85405517066085,912.148003616537,0.01,inf,0.010810595471346947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0/image000066.fits
92,image000067.fits,EXPTIME_0.0,000067,230709.0954,13.31,230709.0954,2023-07-09T09:54:09,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:41:48,0.0,10850,0.0,0,67,20,0,2,800,06/30/23,20:41:10,32.979690,-157.339752,-162.965209,-96.090393,OBJECT,6087.238467686515,6106.552923200859,0.7102464958925339,0.09125000000040018,0.00032223415682062297,6085.0,6092.068662397293,135.14828663526825,281.34319925362837,284.38249000928886,204.76320967723643,135.14828663526825,15.082993920972513,25.368724489795568,1.0,1.0,2.526720199831456e-05,5985,8693,6084.805000000028,38.15582856895381,921.5173491694298,0.01,inf,0.010851232073932862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0/image000067.fits
93,image000068.fits,EXPTIME_0.0,000068,230709.0954,13.31,230709.0954,2023-07-09T09:54:09,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:41:57,0.0,10850,0.0,0,68,20,0,2,800,06/30/23,20:41:10,32.979690,-157.339752,-162.965209,-96.090393,OBJECT,6086.989372278031,6105.522881310419,0.7428709521500423,0.25500000000010914,0.0002685284640171858,6085.0,6091.760418076366,133.86792305053834,266.58851304876174,270.45956218813626,198.6928881216944,133.86792305053834,13.984811115935372,25.572959183673447,1.0,2.0,1.4070746389440382e-05,5984,8639,6084.745000000028,38.766511642488574,903.5312565825446,0.01,inf,0.010718242006115337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0/image000068.fits
94,image000095.fits,EXPTIME_0.0,000095,230709.0954,13.31,230709.0954,2023-07-09T09:54:09,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:46:05,0.0,10850,0.0,0,95,3,0,2,800,06/30/23,20:45:11,32.944339,-157.351959,-162.960067,-96.097961,OBJECT,6099.910518438433,6116.428748120301,0.5236829386167301,0.14875000000029104,0.0,6098.0,6103.918182696955,121.02651740191257,226.2934874786815,234.5319869928646,187.8143898189576,121.02651740191257,17.22557099435562,18.962397959183363,5.0,-2.0,1.9527915579708662e-05,5997,8444,6096.775000000027,38.25109962705925,875.5675639022073,0.01,inf,0.010499703612660654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0/image000095.fits
95,image000096.fits,EXPTIME_0.0,000096,230709.0954,13.31,230709.0954,2023-07-09T09:54:09,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:46:14,0.0,10850,0.0,0,96,3,0,2,800,06/30/23,20:46:10,32.988723,-157.342864,-162.962890,-96.098358,OBJECT,6094.426309498426,6110.7168190118155,0.06355727404661593,0.41125000000010914,0.0,6093.0,6098.557288545191,120.15853505851662,228.7476736189441,226.85530871468399,180.02676932416813,120.15853505851662,13.323076422057966,19.60316326530574,2.0,-1.0,1.911114150206116e-05,5991,8400,6096.595000000028,38.86889031456015,834.3687533650565,0.01,inf,0.009678495508879515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0/image000096.fits
96,image000097.fits,EXPTIME_0.0,000097,230709.0954,13.31,230709.0954,2023-07-09T09:54:09,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:46:23,0.0,10850,0.0,0,97,3,0,2,800,06/30/23,20:46:10,32.988723,-157.342864,-162.962890,-96.098358,OBJECT,6090.6622739674485,6106.858811493018,-0.18608023199612944,-0.31125000000065484,0.0,6089.0,6094.753887143547,121.92211323818887,225.29176965072998,234.1470028477046,186.97150367922586,121.92211323818887,13.563812418584348,19.58290816326553,2.0,0.0,1.970195610860498e-05,5988,8393,6089.745000000028,38.06616830655304,840.8427876654881,0.01,inf,0.010170515706467577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_0.0/image000097.fits
97,image000004.fits,EXPTIME_100.0,000004,230709.0954,13.31,230709.0954,2023-07-09T09:54:08,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_100.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:29:28,100.0,10850,0.0,0,4,1,0,2,800,06/30/23,18:29:11,32.547492,-157.023941,-162.670959,-96.320190,OBJECT,8345.137496990088,8552.807412996777,-0.6672305461579526,0.12625000000116415,0.029215896885069818,8322.0,8338.828013533108,254.21579621762578,1610.3594338777928,1015.6928406108183,1865.6568688109921,254.21579621762578,329.27889491966926,108.89209183673483,82.0,-58.0,8.869153928720445e-06,8171,21145,8325.42500000004,63.263938684167435,3499.492569637846,0.034054286962782454,1.2259543306601683,0.05671994625708103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_100.0/image000004.fits
98,image000005.fits,EXPTIME_100.0,000005,230709.0954,13.31,230709.0954,2023-07-09T09:54:08,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_100.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:34:02,100.0,10850,0.0,0,5,1,0,2,800,06/30/23,18:33:11,32.572780,-157.041137,-162.597351,-96.252746,OBJECT,8393.594049976691,8575.766838345864,0.15103914934843488,0.6975000000002183,0.03168635875402793,8374.0,8389.95940671822,253.22914852791328,1586.265915478991,843.7427900517208,1869.01662199913,253.22914852791328,292.8677095093353,59.01015306122463,70.0,-59.0,7.550950371631782e-06,8227,20768,8375.634999999904,59.562351377243495,3532.269409257618,0.027250636438835272,0.9810229117980698,0.04932841160847084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_100.0/image000005.fits
99,image000006.fits,EXPTIME_100.0,000006,230709.0954,13.31,230709.0954,2023-07-09T09:54:08,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_100.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:37:24,100.0,10850,0.0,0,6,1,0,2,800,06/30/23,18:37:11,32.588005,-157.061309,-162.636474,-96.214797,OBJECT,8389.193390976277,8590.295574650912,-0.5763653939102369,2.202500000001237,0.028464017185821696,8368.0,8383.383223779603,245.31213945007775,1585.3154001444962,918.2254690728289,1824.9621011083168,245.31213945007775,309.4650651324355,100.92974489795961,73.0,-57.0,8.355798102325112e-06,8219,21061,8361.784999999909,61.38829090232684,3410.2331610026736,0.03463262337565281,1.2467744415235011,0.05747429768036176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_100.0/image000006.fits
100,image000143.fits,EXPTIME_100.0,000143,230711.1713,13.31,230711.1713,2023-07-11T17:13:28,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_100.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T21:20:20,100.0,10850,0.0,0,143,3,0,2,800,06/30/23,21:20:10,33.028457,-157.311096,-162.925796,-96.126708,OBJECT,8125.965598681716,8281.285322771213,-0.0526824552925973,-1.113749999999527,0.040010741138560686,8109.0,8123.550096665055,195.33525565357448,1616.5908596976692,631.0049717964002,1531.2173364891419,195.33525565357448,214.41749674337734,46.26362244897973,69.0,-50.0,6.122372431995584e-06,7971,19409,8103.055000000033,55.65151601808412,4625.647489533746,0.017242387383043824,0.6207259457895776,0.04554459297953968,8033.88,43.3636,2152.77,0.0001,0.5,0.05490,0.01901,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10850/EXPTIME_100.0/image000143.fits
