Index,Filename,Directory,IMNO_1,ModificationTime,FileSize_Mo,CreationTime,CreationTime_ISO8601,dir_path,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,BZERO,BSCALE,ADD_COMM,IMG_SIZE,SOFT_VER,DATE,EXPTIME,EMGAIN,GAIN1,VSS,IMNO,IMBURST,SHUTTER,ROS,OFFSET,TEMPDATE,TEMPTIME,TEMPA,TEMPB,TEMPC,TEMPD,OBSTYPE,median_physical,mean_physical,Col2ColDiff_pre_scan,Line2lineDiff_pre_scan,SaturatedPixels,median_pre_scan,mean_pre_scan,std_pre_scan,stdXY,stdXY_Top,stdXY_Bottom,stdXY_pre_scan,BottomImage,TopImage,BottomImage_median,TopImage_median,flat,percentile_04,percentile_998,hist_bias,hist_ron,hist_gain,hist_flux,e_per_hour,FRAC5SIG,BIAS_ADU,RN_E-,GAINEM,SCIC,FLUX,SMEARING,MCIC,Path
56,image000040.fits,EXPTIME_0.0,000040,230709.0952,13.31,230709.0952,2023-07-09T09:52:59,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:45:27,0.0,10600,0.0,0,40,20,0,1,800,06/30/23,18:45:11,32.601936,-157.143493,-162.709808,-96.146682,OBJECT,834.8579798588194,835.0379108485499,0.007008216529698075,-0.0012500000000272848,0.0,834.0,834.5167448042532,5.015674795774055,30.476555672994802,11.422970926861293,7.342376819762484,5.015674795774055,0.8836908380372961,1.2292857142857656,0.0,0.0,0.0,829,925,834.0134999999996,39.11024549993329,567.884195472205,0.01,inf,0.009255052237881221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0/image000040.fits
57,image000041.fits,EXPTIME_0.0,000041,230709.0952,13.31,230709.0952,2023-07-09T09:52:59,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:45:36,0.0,10600,0.0,0,41,20,0,1,800,06/30/23,18:45:11,32.601936,-157.143493,-162.709808,-96.146682,OBJECT,834.6217257634298,834.7531229860365,-0.005558240696018402,0.0,0.0,834.0,834.2663508941517,4.779639754856162,8.930069628883706,9.987220310523075,7.69251728809519,4.779639754856162,0.6694854537560104,0.8986224489796086,0.0,0.0,0.0,829,925,834.0134999999996,39.31661570316149,558.5811245128267,0.01,inf,0.009109975269688313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0/image000041.fits
58,image000042.fits,EXPTIME_0.0,000042,230709.0952,13.31,230709.0952,2023-07-09T09:52:59,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:45:45,0.0,10600,0.0,0,42,20,0,1,800,06/30/23,18:45:11,32.601936,-157.143493,-162.709808,-96.146682,OBJECT,834.3761737407299,834.509559613319,-0.0038666022232973773,0.0,0.0,834.0,834.0245855485742,4.85260673444612,8.919628358463472,10.024043693826323,7.419394972715308,4.85260673444612,0.3801910551454739,0.6452551020407782,0.0,0.0,0.0,828,925,834.0204999999994,38.98049235344729,571.6877645488275,0.01,inf,0.009127284985816064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0/image000042.fits
59,image000043.fits,EXPTIME_0.0,000043,230709.0952,13.31,230709.0952,2023-07-09T09:52:59,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:45:54,0.0,10600,0.0,0,43,20,0,1,800,06/30/23,18:45:11,32.601936,-157.143493,-162.709808,-96.146682,OBJECT,834.1833793682982,834.3106777658431,-0.002174963750576353,-0.014999999999986358,0.0,834.0,833.827319961334,4.821080599164186,8.85177816263637,9.406784107488487,7.203445409118169,4.821080599164186,0.15797221016066487,0.3378571428571604,0.0,0.0,0.0,828,923,834.0204999999994,39.240959890175894,581.984794661651,0.01,inf,0.009168395484155507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0/image000043.fits
60,image000044.fits,EXPTIME_0.0,000044,230709.0952,13.31,230709.0952,2023-07-09T09:52:59,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:46:03,0.0,10600,0.0,0,44,20,0,1,800,06/30/23,18:45:11,32.601936,-157.143493,-162.709808,-96.146682,OBJECT,833.9839402080937,834.1272722878625,0.007974867085636106,0.0025000000000545697,0.0,833.0,833.6287203963267,4.746764503729488,9.063447021104995,13.322538581439975,7.789217161448544,4.746764503729488,0.9902236213633842,1.5193367346938658,1.0,0.0,0.0,828,925,833.0134999999996,38.98173640517579,579.4274573226518,0.01,inf,0.009709578731931947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0/image000044.fits
61,image000045.fits,EXPTIME_0.0,000045,230709.0952,13.31,230709.0952,2023-07-09T09:52:59,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:46:12,0.0,10600,0.0,0,45,20,0,1,800,06/30/23,18:46:11,32.639350,-157.137924,-162.720718,-96.146606,OBJECT,833.8096049531094,833.9384307196563,-0.0142580956984375,0.012499999999931788,0.0,833.0,833.463368777187,4.7463177312120255,8.898356561915664,11.424429449407155,7.374387741149285,4.7463177312120255,0.7964676508901221,1.023979591836678,0.0,0.0,0.0,828,923,833.0134999999996,39.12299964742095,563.9427766973124,0.01,inf,0.009244540617750638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0/image000045.fits
62,image000089.fits,EXPTIME_0.0,000089,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:52:52,0.0,10600,0.0,0,89,3,0,1,800,06/30/23,18:52:10,32.683475,-157.177795,-162.750000,-96.125747,OBJECT,831.5085919107964,831.5278780880774,0.00024166263892766437,-0.0012500000000272848,0.0,831.0,831.1212735621073,4.331879121705396,7.621125977050228,7.656745643715836,6.270532051052671,4.331879121705396,0.5643117672600511,0.5163265306122184,0.0,0.0,0.0,825,907,831.0204999999994,39.37055445191045,521.9264927318915,0.01,inf,0.007945380340280268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0/image000089.fits
63,image000090.fits,EXPTIME_0.0,000090,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:53:00,0.0,10600,0.0,0,90,3,0,1,800,06/30/23,18:52:10,32.683475,-157.177795,-162.750000,-96.125747,OBJECT,831.2457763897785,831.3603383458646,0.0016916384727210243,0.007500000000050022,0.0,831.0,830.859453842436,4.21273963656109,45.70338903840186,10.833987083457847,6.554776922041811,4.21273963656109,0.14831306990879511,0.5876530612245006,0.0,0.0,0.0,825,907,831.0204999999994,38.861870673512634,511.29442556314973,0.01,inf,0.008628879564771888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0/image000090.fits
64,image000091.fits,EXPTIME_0.0,000091,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:53:09,0.0,10600,0.0,0,91,3,0,1,800,06/30/23,18:52:10,32.683475,-157.177795,-162.750000,-96.125747,OBJECT,831.1385606139911,831.1728866809882,0.02150797486706324,0.009999999999990905,0.0,831.0,830.7611031899469,4.285290811912608,24.05191150262761,9.350369762720849,6.194254507340431,4.285290811912608,-0.0013438992618830525,0.4187244897958635,0.0,0.0,0.0,825,906,831.0204999999994,39.145209325359936,497.4824110407084,0.01,inf,0.007831976261570419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0/image000091.fits
65,image000137.fits,EXPTIME_100.0,000137,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_100.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T19:22:07,100.0,10600,0.0,0,137,3,0,1,800,06/30/23,19:21:11,32.824356,-157.272338,-162.855041,-96.131332,OBJECT,943.7067620361258,948.3854634801289,0.014258095698551188,0.11874999999997726,0.0,942.0,942.8840285161914,6.255906758253676,187.7547653838649,18.90854494779804,229.76539827523428,6.255906758253676,10.930130264871877,0.22765306122448692,4.0,-2.0,2.8367303997134165e-05,935,1215,941.9744999999994,54.31843759742434,1098.336982917268,0.03257980252522303,1.172872890908029,0.03449419922372063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_100.0/image000137.fits
66,image000138.fits,EXPTIME_100.0,000138,230710.1315,13.31,230710.1315,2023-07-10T13:15:16,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_100.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T19:23:56,100.0,10600,0.0,0,138,3,0,1,800,06/30/23,19:23:10,32.819972,-157.263793,-162.866271,-96.131011,OBJECT,944.4859146911551,948.9260349087003,0.02102464958920791,0.0724999999999909,0.0,943.0,943.6402706621557,6.1871376367055655,171.25320471697896,19.680775841710975,199.285236871897,6.1871376367055655,10.223254450716468,0.04484693877554946,4.0,-3.0,3.40975037118312e-05,936,1211,942.9744999999994,54.561808894565864,1114.6993838271708,0.03252286799186278,1.1708232477070601,0.03306804812175139,942.474,59.7235,1469.99,0.00064,0.03275,0.52909,0.02600,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_100.0/image000138.fits
67,image000139.fits,EXPTIME_100.0,000139,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_100.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T19:25:44,100.0,10600,0.0,0,139,3,0,1,800,06/30/23,19:25:11,32.827968,-157.263000,-162.883132,-96.132751,OBJECT,945.1265831844817,949.1561224489795,-0.0033832769453283618,0.026250000000004547,0.0,944.0,944.2785536491059,6.108477235623616,144.2397231235128,20.84236189756265,173.4537026545981,6.108477235623616,9.461971341728145,-0.11397959183670991,4.0,-3.0,4.806514312664687e-05,936,1206,943.9744999999994,55.04064161398728,1092.371850679459,0.03359927116172002,1.2095737618219207,0.03330828350015456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_100.0/image000139.fits
68,image000113.fits,EXPTIME_20.0,000113,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_20.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:58:59,20.0,10600,0.0,0,113,3,0,1,800,06/30/23,18:58:11,32.747463,-157.198196,-162.775573,-96.115188,OBJECT,886.8499178876268,887.5324280343716,0.004349927501152706,-0.05750000000000455,0.0,886.0,886.1288762687288,5.318580959756393,40.35744423310754,9.502801922999085,75.88214345716655,5.318580959756393,5.33790490664353,-2.9135714285714585,4.0,-4.0,0.0,878,1010,884.9744999999994,64.75818652884698,753.8886974137322,0.012532367039133414,2.2558260670440147,0.011228394634034546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_20.0/image000113.fits
69,image000114.fits,EXPTIME_20.0,000114,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_20.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:59:28,20.0,10600,0.0,0,114,3,0,1,800,06/30/23,18:59:11,32.706439,-157.204406,-162.774826,-96.123809,OBJECT,891.731600520424,892.4489763694952,0.028274528757719963,-0.06875000000002274,0.0,891.0,890.9980376993717,5.4537564279120945,45.88784817724393,12.419906054686008,82.08068720153567,5.4537564279120945,5.354394268345686,-2.7190306122448646,4.0,-4.0,0.0,882,1017,889.9744999999994,66.7916593483543,736.3799452605109,0.012300674431414934,2.2141213976546883,0.01095930201571211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_20.0/image000114.fits
70,image000115.fits,EXPTIME_20.0,000115,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_20.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:59:57,20.0,10600,0.0,0,115,3,0,1,800,06/30/23,18:59:11,32.706439,-157.204406,-162.774826,-96.123809,OBJECT,895.604586460325,896.3593646616541,-0.00749154180766709,0.04624999999998636,0.0,895.0,894.8478371193813,5.525932769495713,58.37485889327781,11.124844409597605,99.83322753216436,5.525932769495713,5.374046895353899,-3.1682142857142708,4.0,-4.0,0.0,886,1020,893.9744999999994,68.21165383599555,729.1486924996951,0.01287995556420872,2.3183920015575694,0.010622223525053896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_20.0/image000115.fits
71,image000149.fits,EXPTIME_200.0,000149,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_200.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T19:50:40,200.0,10600,0.0,0,149,3,0,1,800,06/30/23,19:50:11,32.822292,-157.325897,-162.942108,-96.154373,OBJECT,955.7409824322802,967.1587056928034,-0.010149830836098772,0.03624999999999545,0.0,954.0,954.7891674722088,7.141522153836768,329.10713151235154,24.235523624839598,327.10142546399834,7.141522153836768,16.96060573165437,1.759132653061215,3.0,-2.0,9.232629618794207e-06,947,1466,953.9744999999994,52.098191398865005,1619.2088488525383,0.047113128523971225,0.8480363134314821,0.062168219417558526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_200.0/image000149.fits
72,image000150.fits,EXPTIME_200.0,000150,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_200.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T19:54:09,200.0,10600,0.0,0,150,3,0,1,800,06/30/23,19:53:11,32.853256,-157.331298,-162.917861,-96.163742,OBJECT,955.945038249565,964.1112099892589,-0.013291445142613156,0.0025000000000545697,0.0,955.0,954.9328649105848,7.075363223908583,225.57394568349682,24.243197176095272,269.24229316389426,7.075363223908583,14.161554494138045,1.2143877551020523,3.0,-3.0,0.0,947,1335,954.9744999999994,50.63262100542504,1269.3622828419186,0.056064121707492885,1.009154190734872,0.05758481424876716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_200.0/image000150.fits
73,image000151.fits,EXPTIME_200.0,000151,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_200.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T19:57:38,200.0,10600,0.0,0,151,3,0,1,800,06/30/23,19:57:10,32.832355,-157.335083,-162.943023,-96.170837,OBJECT,955.9802702460443,963.9857883995703,-0.017641372643765862,-0.023750000000063665,0.0,955.0,954.9517399710005,7.024385689454407,220.60463309220603,234.2514788276356,264.41248275543575,7.024385689454407,13.93416413373859,4.091326530612264,3.0,-3.0,0.0,947,1337,954.9744999999994,51.06237493772308,1307.7670578898967,0.053467827381105594,0.9624208928599007,0.0559222711077593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_200.0/image000151.fits
74,image000101.fits,EXPTIME_5.0,000101,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_5.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:55:05,5.0,10600,0.0,0,101,3,0,1,800,06/30/23,18:54:10,32.715728,-157.178771,-162.769866,-96.106338,OBJECT,840.4307100741479,840.7111847475833,0.0045915901400803705,0.01125000000001819,0.0,840.0,839.9710621072982,4.251506707931652,50.81589143225788,9.783294956275137,15.529000416104653,4.251506707931652,1.447134172818096,-0.13494897959185437,1.0,-1.0,0.0,834,930,840.0204999999994,40.46746695530991,589.4068054300317,0.01,7.2,0.009994537048140599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_5.0/image000101.fits
75,image000102.fits,EXPTIME_5.0,000102,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_5.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:55:19,5.0,10600,0.0,0,102,3,0,1,800,06/30/23,18:55:11,32.727855,-157.173858,-162.755004,-96.120254,OBJECT,841.8725975141831,842.0549468313641,-0.004833252779121722,0.024999999999977263,0.0,841.0,841.4179664088932,4.456435202512547,28.830543921345118,9.460749844888143,55.82222458842044,4.456435202512547,2.13501953973082,0.048214285714266225,1.0,-1.0,0.0,835,930,841.0204999999994,40.39067055486826,544.1700698543807,0.01,7.2,0.009356416580390966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_5.0/image000102.fits
76,image000103.fits,EXPTIME_5.0,000103,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_5.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:55:33,5.0,10600,0.0,0,103,3,0,1,800,06/30/23,18:55:11,32.727855,-157.173858,-162.755004,-96.120254,OBJECT,843.2922676636523,843.6430118152524,0.0033832769454420486,-0.017500000000040927,0.0,843.0,842.822159255679,4.452222364108837,68.62975439117176,9.483357249024195,58.01349670123078,4.452222364108837,1.6389491966999685,-0.5270408163265756,1.0,-1.0,0.0,837,932,842.0134999999996,40.960086231917025,543.5204562652666,0.01,7.2,0.010065249572619958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_5.0/image000103.fits
77,image000125.fits,EXPTIME_50.0,000125,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_50.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T19:06:53,50.0,10600,0.0,0,125,3,0,1,800,06/30/23,19:06:11,32.759849,-157.222320,-162.818298,-96.114654,OBJECT,928.8885872988499,931.0150327604726,0.0026582890285453686,0.009999999999990905,0.0,928.0,928.1645239246012,5.604457163255289,114.88464915421847,14.357809152982547,141.7472615074159,5.604457163255289,5.808293530178048,-0.7642857142857338,3.0,-2.0,0.0,921,1117,927.9744999999994,48.02575369857899,928.4484548455174,0.02122166139824138,1.5279596206733794,0.022246294838022825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_50.0/image000125.fits
78,image000126.fits,EXPTIME_50.0,000126,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_50.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T19:07:52,50.0,10600,0.0,0,126,3,0,1,800,06/30/23,19:07:10,32.794685,-157.224456,-162.793762,-96.127304,OBJECT,930.175597962796,932.3311831364125,-0.010633156114067788,-0.10000000000013642,0.0,929.0,929.4464922667955,5.2156103428312734,122.26023521237629,15.185706124915184,102.40094454719544,5.2156103428312734,5.36948762483712,-0.14265306122445054,3.0,-2.0,6.690052810346868e-05,922,1117,929.0204999999994,46.824834730848096,890.6617857411701,0.021777716354806558,1.567995577546072,0.02242605371540191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_50.0/image000126.fits
79,image000127.fits,EXPTIME_50.0,000127,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_50.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T19:08:51,50.0,10600,0.0,0,127,3,0,1,800,06/30/23,19:08:11,32.751594,-157.237640,-162.824279,-96.109375,OBJECT,931.134373117746,933.2556589688508,0.004833252779121722,-0.016250000000013642,0.0,930.0,930.4087699371677,5.171985308343374,113.9207953738936,15.358352773207454,152.75509537408496,5.171985308343374,6.117854971775955,-0.2696938775510489,3.0,-2.0,7.705378611370084e-05,923,1120,930.0204999999994,46.79103280248561,887.0343003858361,0.020892078549417253,1.5042296555580421,0.0214788995128607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_50.0/image000127.fits
80,image000046.fits,EXPTIME_0.0,000046,230709.0953,13.31,230709.0952,2023-07-09T09:52:59,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:46:23,0.0,10700,0.0,0,46,20,0,1,800,06/30/23,18:46:11,32.639350,-157.137924,-162.720718,-96.146606,OBJECT,833.9754383124537,834.392985499463,0.02368293861775328,0.017500000000040927,0.0,833.0,833.6839596423393,6.182776621971067,25.342218589996467,13.059490601490097,46.05104831610871,6.182776621971067,1.5631545809812906,1.309642857142876,1.0,0.0,0.0,828,956,833.0134999999996,39.319834317239064,725.9656339649235,0.01,inf,0.01175348200735242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0/image000046.fits
81,image000047.fits,EXPTIME_0.0,000047,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:46:32,0.0,10700,0.0,0,47,20,0,1,800,06/30/23,18:46:11,32.639350,-157.137924,-162.720718,-96.146606,OBJECT,833.3843665713116,833.7577148227712,0.0016916384727210243,0.020000000000095497,0.0,833.0,833.0935246495892,6.103390465925632,11.921818260311031,13.28277229997292,8.989720035945139,6.103390465925632,0.561893182805079,0.8409183673469443,0.0,0.0,0.0,827,954,833.0204999999994,39.34652938455087,765.1062443846388,0.01,inf,0.010698030144754516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0/image000047.fits
82,image000048.fits,EXPTIME_0.0,000048,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:46:40,0.0,10700,0.0,0,48,20,0,1,800,06/30/23,18:46:11,32.639350,-157.137924,-162.720718,-96.146606,OBJECT,833.0008099647358,833.7425649838883,0.00024166263892766437,-0.0049999999999954525,0.0,832.0,832.7228806186564,6.198461775829931,91.6827567490595,13.659146088364604,9.634149154318543,6.198461775829931,1.19914676508904,1.590765306122421,1.0,0.0,0.00011896649685409666,827,958,832.0134999999996,39.021082014297896,721.7980571007549,0.01,inf,0.011813158627563056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0/image000048.fits
83,image000049.fits,EXPTIME_0.0,000049,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:46:49,0.0,10700,0.0,0,49,20,0,1,800,06/30/23,18:46:11,32.639350,-157.137924,-162.720718,-96.146606,OBJECT,832.708464053387,833.0553893662728,0.0009666505558243443,0.0049999999999954525,0.0,832.0,832.4351172063799,6.2687969624168325,11.537223333353126,15.10817637326549,9.174736202226843,6.2687969624168325,0.8571298306557082,1.4152040816326235,0.0,0.0,0.0,827,950,832.0134999999996,39.167329865869384,716.4524842455938,0.01,inf,0.010652855484921446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0/image000049.fits
